"timestamp_normalizzato","target","evja_temp"
"2021_8_27_21_2",16.537,16
"2021_8_27_21_3",16.595,15.6
"2021_8_27_22_0",16.132,15.5
"2021_8_27_22_1",15.721,15.3
"2021_8_27_22_2",15.585,15.2
"2021_8_27_22_3",15.479,15
"2021_8_27_23_0",15.266,14.8
"2021_8_27_23_1",15.257,14.6
"2021_8_27_23_2",15.199,14.5
"2021_8_27_23_3",15.124,14.5
"2021_8_28_0_0",15.367,14.6
"2021_8_28_0_1",15.564,14.8
"2021_8_28_0_2",15.646,14.9
"2021_8_28_0_3",15.573,14.8
"2021_8_28_1_0",15.537,15.1
"2021_8_28_1_1",15.336,14.7
"2021_8_28_1_2",15.145,14.4
"2021_8_28_1_3",14.689,14.1
"2021_8_28_2_0",14.173,13.7
"2021_8_28_2_1",14.258,13.5
"2021_8_28_2_2",14.25,13.9
"2021_8_28_2_3",14.569,14.1
"2021_8_28_3_0",15.003,14.2
"2021_8_28_3_1",15.113,14.1
"2021_8_28_3_2",15.406,14.5
"2021_8_28_3_3",15.108,14.6
"2021_8_28_4_0",15.545,14.6
"2021_8_28_4_1",15.563,14.8
"2021_8_28_4_2",15.605,14.9
"2021_8_28_4_3",15.706,15.1
"2021_8_28_5_0",15.599,15.1
"2021_8_28_5_1",15.716,14.9
"2021_8_28_5_2",15.737,15.1
"2021_8_28_5_3",15.778,15.1
"2021_8_28_6_0",15.885,15.1
"2021_8_28_6_1",15.883,15.2
"2021_8_28_6_2",16.032,15.3
"2021_8_28_6_3",16.076,15.3
"2021_8_28_7_0",15.959,15.3
"2021_8_28_7_1",15.877,15.2
"2021_8_28_7_2",15.877,15.4
"2021_8_28_7_3",15.964,15.6
"2021_8_28_8_0",16.332,15.5
"2021_8_28_8_1",16.181,15.2
"2021_8_28_8_2",15.883,15.1
"2021_8_28_8_3",15.986,15.3
"2021_8_28_9_0",17.005,16.1
"2021_8_28_9_1",17.546,15.9
"2021_8_28_9_2",17.339,16
"2021_8_28_9_3",17.463,16.3
"2021_8_28_10_0",17.463,16.6
"2021_8_28_10_1",19.056,18
"2021_8_28_10_2",29.886,21.9
"2021_8_28_10_3",25.312,21.9
"2021_8_28_11_0",28.035,23.2
"2021_8_28_11_1",25.58,22.2
"2021_8_28_11_2",28.363,24.2
"2021_8_28_11_3",27.497,26.2
"2021_8_28_12_0",27.861,25.4
"2021_8_28_12_1",28.707,25.4
"2021_8_28_12_2",28.386,26.1
"2021_8_28_12_3",28.902,26.7
"2021_8_28_13_0",29.26,27
"2021_8_28_13_1",27,27.9
"2021_8_28_13_2",26.96,28.8
"2021_8_28_13_3",27.731,28.3
"2021_8_28_14_0",27.29,29.4
"2021_8_28_14_1",27.278,28.6
"2021_8_28_14_2",27.539,29.2
"2021_8_28_14_3",27.802,29.4
"2021_8_28_15_0",28.199,29.6
"2021_8_28_15_1",27.143,30.2
"2021_8_28_15_2",28.114,30.3
"2021_8_28_15_3",28.796,30.7
"2021_8_28_16_0",27.524,28
"2021_8_28_16_1",28.369,27.7
"2021_8_28_16_2",25.805,27.1
"2021_8_28_16_3",26.682,26.8
"2021_8_28_17_0",27.362,26.9
"2021_8_28_17_1",26.278,26
"2021_8_28_17_2",26.074,25.4
"2021_8_28_17_3",25.538,25
"2021_8_28_18_0",25.105,24.1
"2021_8_28_18_1",24.696,24
"2021_8_28_18_2",23.794,23.2
"2021_8_28_18_3",23.216,22.5
"2021_8_28_19_0",22.363,21.9
"2021_8_28_19_1",21.564,21.1
"2021_8_28_19_2",20.619,20.1
"2021_8_28_19_3",19.332,18.9
"2021_8_28_20_0",18.192,17.9
"2021_8_28_20_1",17.708,17.1
"2021_8_28_20_2",17.471,16.8
"2021_8_28_20_3",16.783,16.4
"2021_8_28_21_0",16.732,16.4
"2021_8_28_21_1",17.152,16.6
"2021_8_28_21_2",17.248,16.8
"2021_8_28_21_3",17.616,17
"2021_8_28_22_0",18.506,17.8
"2021_8_28_22_1",18.536,17.9
"2021_8_28_22_2",17.748,17
"2021_8_28_22_3",17.363,16.6
"2021_8_28_23_0",16.917,16.1
"2021_8_28_23_1",16.572,15.8
"2021_8_28_23_2",16.396,15.5
"2021_8_28_23_3",15.915,15.4
"2021_8_29_0_0",16.184,15.4
"2021_8_29_0_1",16.183,15.6
"2021_8_29_0_2",16.14,15.6
"2021_8_29_0_3",16.595,16
"2021_8_29_1_0",16.804,15.9
"2021_8_29_1_1",15.858,15.1
"2021_8_29_1_2",15.758,15
"2021_8_29_1_3",15.73,15
"2021_8_29_2_0",15.619,14.9
"2021_8_29_2_1",15.584,14.8
"2021_8_29_2_2",15.303,14.5
"2021_8_29_2_3",14.753,14.1
"2021_8_29_3_0",14.393,13.6
"2021_8_29_3_1",14.411,13.4
"2021_8_29_3_2",13.883,13
"2021_8_29_3_3",13.654,12.6
"2021_8_29_4_0",13.293,12.7
"2021_8_29_4_1",13.145,12.4
"2021_8_29_4_2",12.847,12.2
"2021_8_29_4_3",12.678,11.9
"2021_8_29_5_0",12.642,11.9
"2021_8_29_5_1",12.456,11.7
"2021_8_29_5_2",11.983,11.7
"2021_8_29_5_3",12.04,11.5
"2021_8_29_6_0",11.872,11.4
"2021_8_29_6_1",12.221,11.5
"2021_8_29_6_2",12.714,11.8
"2021_8_29_6_3",12.609,11.8
"2021_8_29_7_0",12.739,11.8
"2021_8_29_7_1",14.165,12.4
"2021_8_29_7_2",14.164,13.1
"2021_8_29_7_3",13.727,13.4
"2021_8_29_8_0",16.762,15.2
"2021_8_29_8_1",18.313,16.1
"2021_8_29_8_2",20.735,17.2
"2021_8_29_8_3",24.437,18.6
"2021_8_29_9_0",26.228,19.6
"2021_8_29_9_1",26.368,20.2
"2021_8_29_9_2",27.805,21.4
"2021_8_29_9_3",28.993,22.4
"2021_8_29_10_0",29.29,23
"2021_8_29_10_1",31.476,25.1
"2021_8_29_10_2",25.392,23.3
"2021_8_29_10_3",30.599,25
"2021_8_29_11_0",26.182,24.1
"2021_8_29_11_1",29.258,26.1
"2021_8_29_11_2",26.91,26.6
"2021_8_29_11_3",27.155,26.9
"2021_8_29_12_0",26.715,25.8
"2021_8_29_12_1",25.848,25.6
"2021_8_29_12_2",25.641,25.6
"2021_8_29_12_3",28.757,26.6
"2021_8_29_13_0",29.107,28.2
"2021_8_29_13_1",27.414,28.6
"2021_8_29_13_2",26.477,29.5
"2021_8_29_13_3",27.08,28.8
"2021_8_29_14_0",27.491,30.2
"2021_8_29_14_1",27.829,31
"2021_8_29_14_2",27.975,30.6
"2021_8_29_14_3",26.307,29.6
"2021_8_29_15_0",26.567,29.7
"2021_8_29_15_1",27.565,30.9
"2021_8_29_15_2",27.502,30.3
"2021_8_29_15_3",27.222,30.1
"2021_8_29_16_0",28.147,30.1
"2021_8_29_16_1",27.063,28.8
"2021_8_29_16_2",27.25,28.3
"2021_8_29_16_3",27.206,28.1
"2021_8_29_17_0",27.364,27.7
"2021_8_29_17_1",27.097,26.7
"2021_8_29_17_2",26.624,25.6
"2021_8_29_17_3",24.744,24.7
"2021_8_29_18_0",25.504,25
"2021_8_29_18_1",24.567,24
"2021_8_29_18_2",24.335,23.8
"2021_8_29_18_3",23.8,23.4
"2021_8_29_19_0",23.563,23.1
"2021_8_29_19_1",22.919,22.5
"2021_8_29_19_2",21.842,21.6
"2021_8_29_19_3",20.619,20.4
"2021_8_29_20_0",19.45,19.4
"2021_8_29_20_1",18.918,18.7
"2021_8_29_20_2",18.71,18.2
"2021_8_29_20_3",18.192,17.9
"2021_8_29_21_0",17.897,17.5
"2021_8_29_21_1",17.367,17
"2021_8_29_21_2",17.28,16.8
"2021_8_29_21_3",17.388,16.7
"2021_8_29_22_0",17.391,17
"2021_8_29_22_1",18.157,17.4
"2021_8_29_22_2",18.28,17.3
"2021_8_29_22_3",17.561,17
"2021_8_29_23_0",17.164,16.5
"2021_8_29_23_1",16.97,16.4
"2021_8_29_23_2",17.247,16.6
"2021_8_29_23_3",17.466,16.7
"2021_8_30_0_0",17.366,16.3
"2021_8_30_0_1",16.893,16.5
"2021_8_30_0_2",16.969,16.3
"2021_8_30_0_3",16.665,16.1
"2021_8_30_1_0",16.859,16.2
"2021_8_30_1_1",16.927,16.4
"2021_8_30_1_2",16.976,16.3
"2021_8_30_1_3",16.976,16.2
"2021_8_30_2_0",17.222,16.5
"2021_8_30_2_1",17.144,16.4
"2021_8_30_2_2",17.003,16.4
"2021_8_30_2_3",16.933,16.3
"2021_8_30_3_0",16.713,15.9
"2021_8_30_3_1",16.32,15.4
"2021_8_30_3_2",15.517,15
"2021_8_30_3_3",15.417,14.8
"2021_8_30_4_0",15.451,14.5
"2021_8_30_4_1",15.039,14.2
"2021_8_30_4_2",14.822,14
"2021_8_30_4_3",14.396,13.9
"2021_8_30_5_0",14.081,13.5
"2021_8_30_5_1",14.062,13.5
"2021_8_30_5_2",13.711,13.2
"2021_8_30_5_3",13.446,12.8
"2021_8_30_6_0",13.096,12.5
"2021_8_30_6_1",12.751,12.2
"2021_8_30_6_2",12.781,12.1
"2021_8_30_6_3",12.739,12
"2021_8_30_7_0",13.06,12.3
"2021_8_30_7_1",14.063,12.8
"2021_8_30_7_2",14.912,13.7
"2021_8_30_7_3",16.287,15
"2021_8_30_8_0",17.894,16.3
"2021_8_30_8_1",19.618,17.5
"2021_8_30_8_2",22.292,18.8
"2021_8_30_8_3",25.434,19.7
"2021_8_30_9_0",27.195,20.9
"2021_8_30_9_1",28.41,21.7
"2021_8_30_9_2",28.62,22.4
"2021_8_30_9_3",30.418,23.2
"2021_8_30_10_0",25.371,22.5
"2021_8_30_10_1",27.273,23.3
"2021_8_30_10_2",28.253,24
"2021_8_30_10_3",30.213,25.2
"2021_8_30_11_0",32.24,25.6
"2021_8_30_11_1",29.825,25.3
"2021_8_30_11_2",30.329,25.9
"2021_8_30_11_3",30.503,27.8
"2021_8_30_12_0",29.679,27.4
"2021_8_30_12_1",26.349,26.6
"2021_8_30_12_2",30.301,28.1
"2021_8_30_12_3",30.257,28.1
"2021_8_30_13_0",29.898,28.7
"2021_8_30_13_1",28.802,30.2
"2021_8_30_13_2",29.073,30.8
"2021_8_30_13_3",29.574,31
"2021_8_30_14_0",28.614,29.3
"2021_8_30_14_1",27.788,29.6
"2021_8_30_14_2",28.292,28.2
"2021_8_30_14_3",27.017,29.3
"2021_8_30_15_0",28.49,30.3
"2021_8_30_15_1",29.753,32.4
"2021_8_30_15_2",28.745,30.8
"2021_8_30_15_3",28.872,31.5
"2021_8_30_16_0",28.911,30.4
"2021_8_30_16_1",28.593,29.6
"2021_8_30_16_2",28.493,29
"2021_8_30_16_3",28.979,29.1
"2021_8_30_17_0",27.79,28.4
"2021_8_30_17_1",28.323,28.1
"2021_8_30_17_2",28.261,27.8
"2021_8_30_17_3",28.038,27.3
"2021_8_30_18_0",25.823,25.8
"2021_8_30_18_1",25.507,25.6
"2021_8_30_18_2",26.023,25.8
"2021_8_30_18_3",25.287,24.9
"2021_8_30_19_0",24.177,24
"2021_8_30_19_1",22.429,21.9
"2021_8_30_19_2",20.713,20
"2021_8_30_19_3",19.676,18.9
"2021_8_30_20_0",18.992,18.4
"2021_8_30_20_1",18.611,17.9
"2021_8_30_20_2",18.481,17.8
"2021_8_30_20_3",18.536,17.8
"2021_8_30_21_0",18.384,17.6
"2021_8_30_21_1",18.124,17.4
"2021_8_30_21_2",18.008,17.3
"2021_8_30_21_3",17.953,17.2
"2021_8_30_22_0",17.849,17.1
"2021_8_30_22_1",17.657,17
"2021_8_30_22_2",17.491,16.8
"2021_8_30_22_3",17.33,16.8
"2021_8_30_23_0",17.497,16.9
"2021_8_30_23_1",17.409,16.8
"2021_8_30_23_2",17.174,16.4
"2021_8_30_23_3",16.561,16.1
"2021_8_31_0_0",16.673,15.8
"2021_8_31_0_1",15.992,15.3
"2021_8_31_0_2",16.001,15.3
"2021_8_31_0_3",16.082,15.6
"2021_8_31_1_0",16.18,15.5
"2021_8_31_1_1",15.631,15.1
"2021_8_31_1_2",15.448,15
"2021_8_31_1_3",16.044,15.2
"2021_8_31_2_0",16.023,15.2
"2021_8_31_2_1",15.585,14.9
"2021_8_31_2_2",15.263,14.6
"2021_8_31_2_3",14.927,14.3
"2021_8_31_3_0",14.714,14.2
"2021_8_31_3_1",14.702,14.1
"2021_8_31_3_2",14.806,14.2
"2021_8_31_3_3",15.236,14.6
"2021_8_31_4_0",15.446,14.8
"2021_8_31_4_1",15.406,14.7
"2021_8_31_4_2",15.311,14.7
"2021_8_31_4_3",15.22,14.6
"2021_8_31_5_0",14.912,14.3
"2021_8_31_5_1",15.152,14.5
"2021_8_31_5_2",15.606,14.7
"2021_8_31_5_3",15.193,14.4
"2021_8_31_6_0",14.689,14
"2021_8_31_6_1",14.451,13.8
"2021_8_31_6_2",14.041,13.5
"2021_8_31_6_3",14.165,13.5
"2021_8_31_7_0",14.691,14
"2021_8_31_7_1",15.731,14.7
"2021_8_31_7_2",16.912,15.6
"2021_8_31_7_3",18.714,16.9
"2021_8_31_8_0",19.303,17.1
"2021_8_31_8_1",19.973,18
"2021_8_31_8_2",21.909,18.8
"2021_8_31_8_3",20.929,18.9
"2021_8_31_9_0",20.068,18.7
"2021_8_31_9_1",19.677,18.7
"2021_8_31_9_2",20.635,19
"2021_8_31_9_3",21.141,19.6
"2021_8_31_10_0",22.61,20.6
"2021_8_31_10_1",21.963,20.7
"2021_8_31_10_2",28.286,23.1
"2021_8_31_10_3",27.608,23.9
"2021_8_31_11_0",30.82,25
"2021_8_31_11_1",29.057,25.8
"2021_8_31_11_2",31.276,26.3
"2021_8_31_11_3",29.109,25.6
"2021_8_31_12_0",29.268,27.2
"2021_8_31_12_1",29.873,27.9
"2021_8_31_12_2",29.985,29.1
"2021_8_31_12_3",31.176,29
"2021_8_31_13_0",28.731,28.1
"2021_8_31_13_1",28.139,29.8
"2021_8_31_13_2",28.808,31.1
"2021_8_31_13_3",28.659,30.5
"2021_8_31_14_0",28.591,31.4
"2021_8_31_14_1",28.13,31.1
"2021_8_31_14_2",29.366,30.4
"2021_8_31_14_3",27.089,30.3
"2021_8_31_15_0",28.326,31.1
"2021_8_31_15_1",30.65,32.3
"2021_8_31_15_2",29.269,31.6
"2021_8_31_15_3",27.839,31
"2021_8_31_16_0",29.677,30.1
"2021_8_31_16_1",29.809,30.4
"2021_8_31_16_2",30.151,30.3
"2021_8_31_16_3",29.515,30.3
"2021_8_31_17_0",29.572,29.4
"2021_8_31_17_1",30.574,29.6
"2021_8_31_17_2",25.012,25.5
"2021_8_31_17_3",23.067,22.9
"2021_8_31_18_0",21.443,21.6
"2021_8_31_18_1",22.298,22.1
"2021_8_31_18_2",24.748,23.6
"2021_8_31_18_3",23.551,22.7
"2021_8_31_19_0",22.491,21.8
"2021_8_31_19_1",21.77,20.8
"2021_8_31_19_2",20.676,20
"2021_8_31_19_3",20.074,19.3
"2021_8_31_20_0",19.442,18.8
"2021_8_31_20_1",19.144,18.4
"2021_8_31_20_2",18.406,17.9
"2021_8_31_20_3",17.916,17.2
"2021_8_31_21_0",17.573,17.1
"2021_8_31_21_1",17.666,17.2
"2021_8_31_21_2",17.516,16.9
"2021_8_31_21_3",17.168,16.6
"2021_8_31_22_0",16.786,16.2
"2021_8_31_22_1",16.408,16
"2021_8_31_22_2",16.656,16.1
"2021_8_31_22_3",16.772,16.1
"2021_8_31_23_0",16.698,16.2
"2021_8_31_23_1",16.457,15.9
"2021_8_31_23_2",16.579,15.8
"2021_8_31_23_3",16.446,15.7
"2021_9_1_0_0",16,15.6
"2021_9_1_0_1",16.076,15.3
"2021_9_1_0_2",15.716,15.1
"2021_9_1_0_3",15.417,15.1
"2021_9_1_1_0",15.202,14.8
"2021_9_1_1_1",15.208,14.7
"2021_9_1_1_2",15.37,14.6
"2021_9_1_1_3",15.06,14.5
"2021_9_1_2_0",14.984,14.5
"2021_9_1_2_1",15.01,14.4
"2021_9_1_2_2",14.661,14.2
"2021_9_1_2_3",14.78,14.1
"2021_9_1_3_0",14.465,13.9
"2021_9_1_3_1",14.348,13.7
"2021_9_1_3_2",14.298,13.6
"2021_9_1_3_3",14.327,13.6
"2021_9_1_4_0",14.152,13.5
"2021_9_1_4_1",13.97,13.4
"2021_9_1_4_2",14.002,13.6
"2021_9_1_4_3",13.781,13.3
"2021_9_1_5_0",13.687,13.2
"2021_9_1_5_1",13.557,13
"2021_9_1_5_2",13.655,13
"2021_9_1_5_3",13.46,12.9
"2021_9_1_6_0",13.07,12.8
"2021_9_1_6_1",13.002,12.7
"2021_9_1_6_2",13.2,12.7
"2021_9_1_6_3",13.341,12.8
"2021_9_1_7_0",13.709,12.9
"2021_9_1_7_1",14.9,13.5
"2021_9_1_7_2",15.448,14.2
"2021_9_1_7_3",16.411,15.2
"2021_9_1_8_0",18.057,16.4
"2021_9_1_8_1",19.65,17.4
"2021_9_1_8_2",21.415,18.7
"2021_9_1_8_3",24.756,20
"2021_9_1_9_0",26.07,21
"2021_9_1_9_1",27.236,22
"2021_9_1_9_2",28.151,22.9
"2021_9_1_9_3",29.604,23.2
"2021_9_1_10_0",30.23,24.3
"2021_9_1_10_1",30.684,25
"2021_9_1_10_2",31.751,25.6
"2021_9_1_9_2",31.943,22.9
"2021_9_1_10_3",31.989,26.9
"2021_9_1_11_0",31.598,27.3
"2021_9_1_11_1",32.509,27.7
"2021_9_1_11_2",32.51,28.2
"2021_9_1_11_3",30.06,28.6
"2021_9_1_12_0",31.266,29.6
"2021_9_1_12_1",29.93,29.6
"2021_9_1_12_2",29.905,29.8
"2021_9_1_12_3",30.854,30.2
"2021_9_1_13_0",29.735,29.2
"2021_9_1_13_1",29.265,30.6
"2021_9_1_13_2",28.737,30.8
"2021_9_1_13_3",27.387,28.6
"2021_9_1_14_0",28.622,30.6
"2021_9_1_14_1",29.815,31.9
"2021_9_1_14_2",28.62,31.4
"2021_9_1_14_3",29.806,32.9
"2021_9_1_15_0",26.625,27.4
"2021_9_1_15_1",28.099,30
"2021_9_1_15_2",29.629,31.5
"2021_9_1_15_3",29.829,32
"2021_9_1_16_0",29.121,30.6
"2021_9_1_16_1",29.709,30.2
"2021_9_1_16_2",29.33,29.4
"2021_9_1_16_3",28.808,29.2
"2021_9_1_17_0",28.698,28.4
"2021_9_1_17_1",28.558,28.3
"2021_9_1_17_2",27.807,27.5
"2021_9_1_17_3",27.365,26.9
"2021_9_1_18_0",27.27,26.6
"2021_9_1_18_1",26.291,26
"2021_9_1_18_2",26.003,25.5
"2021_9_1_18_3",25.201,24.9
"2021_9_1_19_0",23.939,24
"2021_9_1_19_1",22.655,22.8
"2021_9_1_19_2",21.758,21.7
"2021_9_1_19_3",20.738,20.8
"2021_9_1_20_0",20.178,20
"2021_9_1_20_1",19.441,19.3
"2021_9_1_20_2",19.013,18.8
"2021_9_1_20_3",18.632,18.4
"2021_9_1_21_0",18.233,18.1
"2021_9_1_21_1",18.001,17.7
"2021_9_1_21_2",18.221,17.6
"2021_9_1_21_3",17.969,17.5
"2021_9_1_22_0",17.477,17.1
"2021_9_1_22_1",17.347,16.7
"2021_9_1_22_2",16.932,16.5
"2021_9_1_22_3",16.655,16.3
"2021_9_1_23_0",16.577,16.1
"2021_9_1_23_1",16.536,16.1
"2021_9_1_23_2",16.668,16.1
"2021_9_1_23_3",16.446,15.9
"2021_9_2_0_0",16.766,16
"2021_9_2_0_1",16.633,15.9
"2021_9_2_0_2",16.085,15.4
"2021_9_2_0_3",15.946,15.3
"2021_9_2_1_0",15.451,15
"2021_9_2_1_1",15.233,14.7
"2021_9_2_1_2",15.133,14.7
"2021_9_2_1_3",14.916,14.6
"2021_9_2_2_0",14.995,14.4
"2021_9_2_2_1",14.895,14.3
"2021_9_2_2_2",14.744,14.2
"2021_9_2_2_3",14.734,14.2
"2021_9_2_3_0",14.705,14.1
"2021_9_2_3_1",14.84,14.2
"2021_9_2_3_2",14.861,14.3
"2021_9_2_3_3",14.975,14.4
"2021_9_2_4_0",15.094,14.5
"2021_9_2_4_1",15.012,14.3
"2021_9_2_4_2",15.225,14.3
"2021_9_2_4_3",15.033,14.2
"2021_9_2_5_0",14.892,14.1
"2021_9_2_5_1",15.079,14.2
"2021_9_2_5_2",15.178,14.5
"2021_9_2_5_3",15.272,14.4
"2021_9_2_6_0",15.145,14.4
"2021_9_2_6_1",15.493,14.7
"2021_9_2_6_2",15.455,14.8
"2021_9_2_6_3",15.381,14.6
"2021_9_2_7_0",15.634,14.8
"2021_9_2_7_1",16.25,14.9
"2021_9_2_7_2",16.445,15.2
"2021_9_2_7_3",17.424,15.9
"2021_9_2_8_0",19.518,17.4
"2021_9_2_8_1",20.768,18.3
"2021_9_2_8_2",22.618,19.4
"2021_9_2_8_3",25.718,20.4
"2021_9_2_9_0",27.381,21.4
"2021_9_2_9_1",27.997,22.3
"2021_9_2_9_2",28.551,23.1
"2021_9_2_9_3",28.08,23.4
"2021_9_2_10_0",29.784,23.8
"2021_9_2_10_1",29.975,25.6
"2021_9_2_10_2",30.206,25
"2021_9_2_10_3",30.537,25.4
"2021_9_2_11_0",29.663,25.9
"2021_9_2_11_1",30.541,26.4
"2021_9_2_11_2",30.816,27
"2021_9_2_11_3",29.159,27.3
"2021_9_2_12_0",29.421,27.8
"2021_9_2_12_1",28.757,28.2
"2021_9_2_12_2",28.603,28.4
"2021_9_2_12_3",29.155,28.5
"2021_9_2_13_0",29.541,29
"2021_9_2_13_1",29.034,29.4
"2021_9_2_13_2",28.411,29.8
"2021_9_2_13_3",29.14,31
"2021_9_2_14_0",28.205,31.2
"2021_9_2_14_1",28.919,31.7
"2021_9_2_14_2",29.082,31.5
"2021_9_2_14_3",29.032,32
"2021_9_2_15_0",29.127,32.2
"2021_9_2_15_1",28.707,31.6
"2021_9_2_15_2",29.652,32.3
"2021_9_2_15_3",29.515,31.4
"2021_9_2_16_0",29.279,29.8
"2021_9_2_16_1",28.503,29.4
"2021_9_2_16_2",23.857,23.7
"2021_9_2_16_3",27.244,26.1
"2021_9_2_17_0",27.816,27.2
"2021_9_2_17_1",27.858,27.4
"2021_9_2_17_2",27.373,27.3
"2021_9_2_17_3",27.081,26.8
"2021_9_2_18_0",26.758,26.2
