"timestamp_normalizzato","target","evja_temp"
"2021_9_13_22_0",17.522,17.1
"2021_9_13_22_1",17.458,16.9
"2021_9_13_22_2",17.159,16.8
"2021_9_13_22_3",17.644,16.6
"2021_9_13_23_0",17.187,16.6
"2021_9_13_23_1",17.07,16.4
"2021_9_13_23_2",16.81,16.2
"2021_9_13_23_3",16.536,16.1
"2021_9_14_0_0",16.473,15.9
"2021_9_14_0_1",16.244,15.7
"2021_9_14_0_2",16.385,15.7
"2021_9_14_0_3",16.208,15.6
"2021_9_14_1_0",16.228,15.5
"2021_9_14_1_1",15.819,15.4
"2021_9_14_1_2",15.846,15.3
"2021_9_14_1_3",15.818,15.2
"2021_9_14_2_0",15.594,15
"2021_9_14_2_1",15.591,14.9
"2021_9_14_2_2",15.423,14.9
"2021_9_14_2_3",15.266,14.8
"2021_9_14_3_0",15.263,14.8
"2021_9_14_3_1",15.196,14.7
"2021_9_14_3_2",14.849,14.7
"2021_9_14_3_3",14.813,14.4
"2021_9_14_4_0",14.477,14.3
"2021_9_14_4_1",14.509,14.1
"2021_9_14_4_2",14.361,14
"2021_9_14_4_3",14.403,13.9
"2021_9_14_5_0",14.343,13.9
"2021_9_14_5_1",14.246,13.8
"2021_9_14_5_2",14.394,13.7
"2021_9_14_5_3",14.447,13.7
"2021_9_14_6_0",14.382,13.6
"2021_9_14_6_1",14.048,13.5
"2021_9_14_6_2",13.886,13.4
"2021_9_14_6_3",13.889,13.3
"2021_9_14_7_0",14.114,13.3
"2021_9_14_7_1",14.572,13.5
"2021_9_14_7_2",15.015,13.9
"2021_9_14_7_3",16.225,14.6
"2021_9_14_8_0",17.968,16
"2021_9_14_8_1",19.368,17.1
"2021_9_14_8_2",20.632,18.2
"2021_9_14_8_3",21.281,19.1
"2021_9_14_9_0",22.723,19.9
"2021_9_14_9_1",23.865,20.8
"2021_9_14_9_2",25.068,21.6
"2021_9_14_9_3",26.335,22.5
"2021_9_14_10_0",26.416,23.6
"2021_9_14_10_1",26.825,24.2
"2021_9_14_10_2",27.967,25.3
"2021_9_14_10_3",28.871,26.1
"2021_9_14_11_0",29.117,26.5
"2021_9_14_11_1",29.63,27.7
"2021_9_14_11_2",30.574,28.1
"2021_9_14_11_3",30.98,28.9
"2021_9_14_12_0",30.775,29.7
"2021_9_14_12_1",31.023,29.9
"2021_9_14_12_2",31.604,29.7
"2021_9_14_12_3",32.749,31.2
"2021_9_14_13_0",31.937,31.4
"2021_9_14_13_1",32.775,32.4
"2021_9_14_13_2",32.373,33.1
"2021_9_14_13_3",31.427,33.1
"2021_9_14_14_0",30.838,32.1
"2021_9_14_14_1",31.622,32.6
"2021_9_14_14_2",30.922,32.9
"2021_9_14_14_3",31.239,32.3
"2021_9_14_15_0",31.144,32.3
"2021_9_14_15_1",30.805,32
"2021_9_14_15_2",30.5,31.2
"2021_9_14_15_3",30.61,30.8
"2021_9_14_16_0",29.501,29.6
"2021_9_14_16_1",29.668,28.9
"2021_9_14_16_2",30.057,29
"2021_9_14_16_3",30.224,29.1
"2021_9_14_17_0",29.202,28.8
"2021_9_14_17_1",28.913,28
"2021_9_14_17_2",28.422,27.7
"2021_9_14_17_3",27.986,27.5
"2021_9_14_18_0",26.965,26.8
"2021_9_14_18_1",25.898,25.9
"2021_9_14_18_2",25.028,25
"2021_9_14_18_3",24.29,24.4
"2021_9_14_19_0",23.49,23.6
"2021_9_14_19_1",22.673,22.9
"2021_9_14_19_2",21.731,22
"2021_9_14_19_3",20.92,21
"2021_9_14_20_0",20.987,20.6
"2021_9_14_20_1",20.805,20.5
"2021_9_14_20_2",20.178,20.1
"2021_9_14_20_3",20.262,19.7
"2021_9_14_21_0",20.402,19.5
"2021_9_14_21_1",20.155,19.6
"2021_9_14_21_2",19.729,19.3
"2021_9_14_21_3",19.75,19.1
"2021_9_14_22_0",20.034,19.4
"2021_9_14_22_1",19.726,19.4
"2021_9_14_22_2",19.631,19.1
"2021_9_14_22_3",19.276,18.9
"2021_9_14_23_0",19.371,18.8
"2021_9_14_23_1",18.922,18.5
"2021_9_14_23_2",18.922,18.4
"2021_9_14_23_3",18.753,18.2
"2021_9_15_0_0",18.265,17.8
"2021_9_15_0_1",17.989,17.6
"2021_9_15_0_2",17.885,17.3
"2021_9_15_0_3",17.868,17.2
"2021_9_15_1_0",17.757,17.2
"2021_9_15_1_1",17.711,17
"2021_9_15_1_2",17.376,17
"2021_9_15_1_3",17.281,16.8
"2021_9_15_2_0",17.074,16.7
"2021_9_15_2_1",17.283,16.6
"2021_9_15_2_2",17.281,16.6
"2021_9_15_2_3",17.052,16.6
"2021_9_15_3_0",16.78,16.3
"2021_9_15_3_1",16.594,16.2
"2021_9_15_3_2",16.363,16
"2021_9_15_3_3",16.391,15.8
"2021_9_15_4_0",16.365,15.7
"2021_9_15_4_1",16.531,15.7
"2021_9_15_4_2",16.58,15.8
"2021_9_15_4_3",16.28,15.8
"2021_9_15_5_0",16.201,15.6
"2021_9_15_5_1",16.025,15.5
"2021_9_15_5_2",16.284,15.5
"2021_9_15_5_3",16.247,15.5
"2021_9_15_6_0",16.153,15.5
"2021_9_15_6_1",16.091,15.5
"2021_9_15_6_2",16.013,15.4
"2021_9_15_6_3",16.126,15.3
"2021_9_15_7_0",16.092,15.4
"2021_9_15_7_1",16.591,15.6
"2021_9_15_7_2",17.384,16.1
"2021_9_15_7_3",18.356,16.7
"2021_9_15_8_0",18.603,17.4
"2021_9_15_8_1",18.427,17.5
"2021_9_15_8_2",19.631,17.9
"2021_9_15_8_3",21.157,19
"2021_9_15_9_0",21.44,19.9
"2021_9_15_9_1",22.034,20.4
"2021_9_15_9_2",22.679,20.9
"2021_9_15_9_3",22.883,21.8
"2021_9_15_10_0",23.319,21.8
"2021_9_15_10_1",23.45,22.1
"2021_9_15_10_2",24.201,22.1
"2021_9_15_10_3",26.352,23.3
"2021_9_15_11_0",26.821,24.8
"2021_9_15_11_1",27.445,25.6
"2021_9_15_11_2",24.495,25.4
"2021_9_15_11_3",26.552,22.4
"2021_9_15_12_0",28.19,22.4
"2021_9_15_12_1",30.743,24.8
"2021_9_15_12_2",30.037,26.1
"2021_9_15_12_3",28.718,26.8
"2021_9_15_13_0",28.458,26
"2021_9_15_13_1",29.63,26.9
"2021_9_15_13_2",29.754,28.4
"2021_9_15_13_3",31.563,28.9
"2021_9_15_14_0",31.012,29.5
"2021_9_15_14_1",29.313,28
"2021_9_15_14_2",30.947,28.4
"2021_9_15_14_3",32.709,30
"2021_9_15_15_0",32.24,30.7
"2021_9_15_15_1",31.5,29.6
"2021_9_15_15_2",31.266,30
"2021_9_15_15_3",30.082,28.4
"2021_9_15_16_0",31.242,28.9
"2021_9_15_16_1",29.568,28.9
"2021_9_15_16_2",28.972,27.3
"2021_9_15_16_3",28.303,27.3
"2021_9_15_17_0",28.051,26.6
"2021_9_15_17_1",28.458,26.9
"2021_9_15_17_2",27.198,26.4
"2021_9_15_17_3",26.184,25.4
"2021_9_15_18_0",26.613,25.3
"2021_9_15_18_1",26.646,25.7
"2021_9_15_18_2",25.913,25.3
"2021_9_15_18_3",25.125,24.6
"2021_9_15_19_0",24.382,24
"2021_9_15_19_1",23.627,23.4
"2021_9_15_19_2",22.764,22.6
"2021_9_15_19_3",21.924,21.7
"2021_9_15_20_0",21.305,21
"2021_9_15_20_1",20.767,20.5
"2021_9_15_20_2",20.329,20.1
"2021_9_15_20_3",20.266,19.7
"2021_9_15_21_0",20.092,19.5
"2021_9_15_21_1",19.894,19.3
"2021_9_15_21_2",19.637,19
"2021_9_15_21_3",19.701,19
"2021_9_15_22_0",20.004,19.2
"2021_9_15_22_1",20.305,19.4
"2021_9_15_22_2",20.488,19.6
"2021_9_15_22_3",20.283,19.6
"2021_9_15_23_0",20.207,19.4
"2021_9_15_23_1",20.372,19.5
"2021_9_15_23_2",20.5,19.6
"2021_9_15_23_3",20.059,19.5
"2021_9_16_0_0",19.777,19.1
"2021_9_16_0_1",19.694,18.9
"2021_9_16_0_2",19.518,18.7
"2021_9_16_0_3",19.682,18.7
"2021_9_16_1_0",19.83,18.9
"2021_9_16_1_1",19.866,18.9
"2021_9_16_1_2",19.78,18.9
"2021_9_16_1_3",19.896,19
"2021_9_16_2_0",19.982,19.1
"2021_9_16_2_1",20.143,19.2
"2021_9_16_2_2",20.43,19.4
"2021_9_16_2_3",20.485,19.5
"2021_9_16_3_0",20.086,19.4
"2021_9_16_3_1",19.668,19.2
"2021_9_16_3_2",19.307,18.8
"2021_9_16_3_3",18.922,18.4
"2021_9_16_4_0",18.769,18.1
"2021_9_16_4_1",19.014,18.1
"2021_9_16_4_2",19.262,18.2
"2021_9_16_4_3",19.246,18.4
"2021_9_16_5_0",19.337,18.4
"2021_9_16_5_1",19.526,18.6
"2021_9_16_5_2",19.398,18.6
"2021_9_16_5_3",19.108,18.4
"2021_9_16_6_0",18.744,18.1
"2021_9_16_6_1",18.628,17.9
"2021_9_16_6_2",18.708,17.8
"2021_9_16_6_3",18.522,17.8
"2021_9_16_7_0",18.628,17.8
"2021_9_16_7_1",18.729,17.7
"2021_9_16_7_2",19.148,17.9
"2021_9_16_7_3",19.557,18.3
"2021_9_16_8_0",20.065,18.7
"2021_9_16_8_1",20.615,19.1
"2021_9_16_8_2",21.299,19.8
"2021_9_16_8_3",21.056,20.1
"2021_9_16_8_3",21.056,20.1
"2021_9_16_9_0",21.488,20.1
"2021_9_16_9_1",21.9,20.5
"2021_9_16_9_2",22.099,20.6
"2021_9_16_9_3",21.609,20.6
"2021_9_16_10_0",21.645,20.5
"2021_9_16_10_1",21.782,20.7
"2021_9_16_10_2",21.919,20.7
"2021_9_16_10_3",22.109,20.9
"2021_9_16_11_0",22.254,21.1
"2021_9_16_11_1",22.36,21.3
"2021_9_16_11_2",22.476,21.6
"2021_9_16_11_3",23.13,21.9
"2021_9_16_12_0",24.371,23.2
"2021_9_16_12_1",26.097,24.2
"2021_9_16_12_2",26.006,24.1
"2021_9_16_12_3",25.465,24.3
"2021_9_16_13_0",26.614,24.6
"2021_9_16_13_1",26.231,24.2
"2021_9_16_13_2",25.688,24.2
"2021_9_16_13_3",25.109,23.6
"2021_9_16_14_0",24.977,23.5
"2021_9_16_14_1",25.084,24.3
"2021_9_16_14_2",26.514,24.1
"2021_9_16_14_3",25.424,24.4
"2021_9_16_15_0",26.353,24
"2021_9_16_15_1",24.095,23.3
"2021_9_16_15_2",24.163,22.8
"2021_9_16_15_3",23.33,22.4
"2021_9_16_16_0",23.117,22
"2021_9_16_16_1",23.18,22.5
"2021_9_16_16_2",24.558,22.9
"2021_9_16_16_3",23.866,22.6
"2021_9_16_17_0",23.787,22.9
"2021_9_16_17_1",24.496,23.1
"2021_9_16_17_2",25.152,23.9
"2021_9_16_17_3",26.873,23.9
"2021_9_16_18_0",25.006,22.8
"2021_9_16_18_1",23.105,21.9
"2021_9_16_18_2",23.049,22
"2021_9_16_18_3",23.33,22.1
"2021_9_16_19_0",22.758,21.4
"2021_9_16_19_1",21.939,20.8
"2021_9_16_19_2",21.385,20.4
"2021_9_16_19_3",21.139,20.2
"2021_9_16_20_0",20.913,20
"2021_9_16_20_1",20.79,19.8
"2021_9_16_20_2",20.92,19.9
"2021_9_16_20_3",20.747,19.7
"2021_9_16_21_0",20.615,19.8
"2021_9_16_21_1",20.635,19.7
"2021_9_16_21_2",20.445,19.4
"2021_9_16_21_3",20.22,19.2
"2021_9_16_22_0",20.217,19.4
"2021_9_16_22_1",20.323,19.4
"2021_9_16_22_2",20.195,19.2
"2021_9_16_22_3",20.071,19.2
"2021_9_16_23_0",20.119,19.1
"2021_9_16_23_1",19.948,19.1
"2021_9_16_23_2",19.946,19.1
"2021_9_16_23_3",19.972,19.1
"2021_9_17_0_0",20.113,19
"2021_9_17_0_1",19.46,18.3
"2021_9_17_0_2",18.765,17.7
"2021_9_17_0_3",18.302,17.6
"2021_9_17_1_0",18.137,17.4
"2021_9_17_1_1",18.054,17.2
"2021_9_17_1_2",17.793,17
"2021_9_17_1_3",17.754,17
"2021_9_17_2_0",17.683,16.9
"2021_9_17_2_1",17.891,16.9
"2021_9_17_2_2",18.014,17.1
"2021_9_17_2_3",18.03,17.1
"2021_9_17_3_0",18.093,17.3
"2021_9_17_3_1",18.131,17.3
"2021_9_17_3_2",18.163,17.3
"2021_9_17_3_3",18.176,17.4
"2021_9_17_4_0",18.302,17.4
"2021_9_17_4_1",18.271,17.4
"2021_9_17_4_2",18.322,17.4
"2021_9_17_4_3",18.469,17.4
"2021_9_17_5_0",18.29,17.2
"2021_9_17_5_1",18.23,17.3
"2021_9_17_5_2",18.25,17.2
"2021_9_17_5_3",18.1,17.2
"2021_9_17_6_0",18.131,17.1
"2021_9_17_6_1",18.146,17.2
"2021_9_17_6_2",18.292,17.2
"2021_9_17_6_3",18.261,17.2
"2021_9_17_7_0",18.115,17.1
"2021_9_17_7_1",18.021,17.2
"2021_9_17_7_2",18.093,17.2
"2021_9_17_7_3",18.491,17.5
"2021_9_17_8_0",18.941,17.8
"2021_9_17_8_1",19.374,17.9
"2021_9_17_8_2",19.442,18.1
"2021_9_17_8_3",19.383,18.2
"2021_9_17_9_0",19.894,18.4
"2021_9_17_9_1",19.701,18.7
"2021_9_17_9_2",21.056,19.4
"2021_9_17_9_3",22.015,20
"2021_9_17_10_0",21.646,20.5
"2021_9_17_10_1",24.779,22.1
"2021_9_17_10_2",23.573,22
"2021_9_17_10_3",24.089,23.2
"2021_9_17_11_0",26.988,23.9
"2021_9_17_11_1",25.178,23.6
"2021_9_17_11_2",25.265,23.9
"2021_9_17_11_3",24.484,23.8
"2021_9_17_12_0",26.035,24.8
"2021_9_17_12_1",25.984,24.4
"2021_9_17_12_2",28.554,25.8
"2021_9_17_12_3",28.852,27.6
"2021_9_17_13_0",29.832,26.8
"2021_9_17_13_1",31.146,28.8
"2021_9_17_13_2",31.873,31.6
"2021_9_17_13_3",32.997,32.3
"2021_9_17_14_0",32.509,30
"2021_9_17_14_1",27.141,25.8
"2021_9_17_14_2",26.663,30.4
"2021_9_17_14_3",30.421,31.4
"2021_9_17_15_0",30.776,31.7
"2021_9_17_15_1",31.047,31.4
"2021_9_17_15_2",29.237,29.5
"2021_9_17_15_3",27.138,28.3
"2021_9_17_16_0",29.549,28.9
"2021_9_17_16_1",29.344,27.2
"2021_9_17_16_2",29.447,27.3
"2021_9_17_16_3",28.979,26.8
"2021_9_17_17_0",28.801,26.5
"2021_9_17_17_1",29.117,26.1
"2021_9_17_17_2",28.866,25.6
"2021_9_17_17_3",28.236,25.3
"2021_9_17_18_0",26.888,24.7
"2021_9_17_18_1",25.931,24.3
"2021_9_17_18_2",25.431,23.7
"2021_9_17_18_3",24.616,23.1
"2021_9_17_19_0",23.933,22.4
"2021_9_17_19_1",22.766,21.5
"2021_9_17_19_2",21.879,20.6
"2021_9_17_19_3",21.115,20
"2021_9_17_20_0",20.202,19.3
"2021_9_17_20_1",19.774,18.9
"2021_9_17_20_2",19.453,18.6
"2021_9_17_20_3",19.227,18.5
"2021_9_17_21_0",19.411,18.6
"2021_9_17_21_1",19.743,18.6
"2021_9_17_21_2",19.487,18.4
"2021_9_17_21_3",19.112,18.2
"2021_9_17_22_0",19.441,18.6
"2021_9_17_22_1",20.048,18.9
"2021_9_17_22_2",20.107,18.8
"2021_9_17_22_3",19.982,18.7
"2021_9_17_23_0",19.393,18.5
"2021_9_17_23_1",19.179,18.3
"2021_9_17_23_2",19.048,18
"2021_9_17_23_3",18.806,17.9
"2021_9_18_0_0",18.912,17.9
"2021_9_18_0_1",18.979,17.8
"2021_9_18_0_2",18.623,17.5
"2021_9_18_0_3",18.203,17.4
"2021_9_18_1_0",18.065,17.1
"2021_9_18_1_1",17.754,16.9
"2021_9_18_1_2",17.504,16.5
"2021_9_18_1_3",17.231,16.2
"2021_9_18_2_0",17.01,16.2
"2021_9_18_2_1",17.036,16.2
"2021_9_18_2_2",17.369,16.6
"2021_9_18_2_3",18.381,17.2
"2021_9_18_3_0",18.839,17.4
"2021_9_18_3_1",18.695,17.4
"2021_9_18_3_2",18.47,17.3
"2021_9_18_3_3",18.487,17.3
"2021_9_18_4_0",18.292,17.1
"2021_9_18_4_1",18.039,16.9
"2021_9_18_4_2",17.72,16.6
"2021_9_18_4_3",17.645,16.6
"2021_9_18_5_0",17.772,16.7
"2021_9_18_5_1",17.861,16.8
"2021_9_18_5_2",18.118,17
"2021_9_18_5_3",18.359,17.1
"2021_9_18_6_0",18.405,17.1
"2021_9_18_6_1",18.641,17.4
"2021_9_18_6_2",18.573,17.4
"2021_9_18_6_3",18.601,17.4
"2021_9_18_7_0",18.637,17.4
"2021_9_18_7_1",18.735,17.6
"2021_9_18_7_2",18.729,17.6
"2021_9_18_7_3",18.729,17.6
"2021_9_18_8_0",18.702,17.7
"2021_9_18_8_1",18.953,18.1
"2021_9_18_8_2",19.573,18.4
"2021_9_18_8_3",20.248,19.2
"2021_9_18_9_0",20.323,19.3
"2021_9_18_9_1",20.493,19.5
"2021_9_18_9_2",21.296,20.6
"2021_9_18_9_3",22.824,21.3
"2021_9_18_10_0",22.639,21.8
"2021_9_18_10_1",22.709,22.8
"2021_9_18_10_2",25.043,23.5
"2021_9_18_10_3",23.421,22.6
"2021_9_18_11_0",23.15,22.6
"2021_9_18_11_1",24.039,24.4
"2021_9_18_11_2",25.937,25.4
"2021_9_18_11_3",26.446,25.6
"2021_9_18_12_0",25.113,24.7
"2021_9_18_12_1",25.805,26.1
"2021_9_18_12_2",26.842,26.3
"2021_9_18_12_3",26.813,26.7
"2021_9_18_13_0",25.806,26.2
"2021_9_18_13_1",27.608,27.3
"2021_9_18_13_2",26.428,27.9
"2021_9_18_13_3",28.164,28.5
"2021_9_18_14_0",28.467,30.7
"2021_9_18_14_1",29.148,31.4
"2021_9_18_14_2",27.659,29.9
"2021_9_18_14_3",28.264,30.1
"2021_9_18_15_0",28.467,29.8
"2021_9_18_15_1",28.555,28.3
"2021_9_18_15_2",28.867,30
"2021_9_18_15_3",26.62,26.8
"2021_9_18_16_0",26.5,27.6
"2021_9_18_16_1",28.219,27.7
"2021_9_18_16_2",28.354,27.4
"2021_9_18_16_3",27.659,26.4
"2021_9_18_17_0",27.799,26.1
"2021_9_18_17_1",27.521,25.8
"2021_9_18_17_2",27.91,25.4
"2021_9_18_17_3",26.959,24.9
"2021_9_18_18_0",26.311,24.5
"2021_9_18_18_1",25.557,23.9
"2021_9_18_18_2",24.944,23.5
"2021_9_18_18_3",24.131,22.8
"2021_9_18_19_0",23.115,22.1
"2021_9_18_19_1",22.081,21.2
"2021_9_18_19_2",21.352,20.7
"2021_9_18_19_3",21.778,20.7
"2021_9_18_20_0",21.751,21
"2021_9_18_20_1",21.903,20.9
"2021_9_18_20_2",21.761,20.8
"2021_9_18_20_3",21.498,20.6
"2021_9_18_21_0",21.467,20.6
"2021_9_18_21_1",21.394,20.5
"2021_9_18_21_2",21.228,20.4
"2021_9_18_21_3",21.067,20.4
"2021_9_18_22_0",21.206,20.4
"2021_9_18_22_1",21.236,20.2
"2021_9_18_22_2",20.765,19.9
"2021_9_18_22_3",20.479,19.7
"2021_9_18_23_0",20.271,19.4
"2021_9_18_23_1",20.004,19.4
"2021_9_18_23_2",20.033,19.4
"2021_9_18_23_3",20.076,19.2
"2021_9_19_0_0",19.891,19
"2021_9_19_0_1",19.765,18.9
"2021_9_19_0_2",19.768,18.8
"2021_9_19_0_3",19.462,18.6
"2021_9_19_1_0",19.248,18.4
"2021_9_19_1_1",19.251,18.4
"2021_9_19_1_2",18.979,18.1
"2021_9_19_1_3",18.846,18
"2021_9_19_2_0",18.909,18.1
"2021_9_19_2_1",18.756,17.9
"2021_9_19_2_2",18.705,17.9
"2021_9_19_2_3",18.812,17.9
"2021_9_19_3_0",18.567,17.8
"2021_9_19_3_1",18.485,17.6
"2021_9_19_3_2",18.553,17.8
"2021_9_19_3_3",18.794,17.9
"2021_9_19_4_0",18.808,17.9
"2021_9_19_4_1",18.872,18
"2021_9_19_4_2",18.883,18
"2021_9_19_4_3",18.665,18
"2021_9_19_5_0",18.762,17.7
"2021_9_19_5_1",18.662,17.7
"2021_9_19_5_2",18.626,17.7
"2021_9_19_5_3",18.472,17.6
"2021_9_19_6_0",18.516,17.6
"2021_9_19_6_1",18.574,17.8
"2021_9_19_6_2",18.573,17.7
"2021_9_19_6_3",18.568,17.7
"2021_9_19_7_0",18.606,17.6
"2021_9_19_7_1",18.663,17.8
"2021_9_19_7_2",18.934,17.9
"2021_9_19_7_3",19.05,18.1
"2021_9_19_8_0",19.472,18.5
"2021_9_19_8_1",19.888,19.2
"2021_9_19_8_2",21.285,20.5
"2021_9_19_8_3",20.698,19.7
"2021_9_19_9_0",20.375,19.5
"2021_9_19_9_1",21.166,20
"2021_9_19_9_2",21.212,21
"2021_9_19_9_3",21.654,20.9
"2021_9_19_10_0",22.514,21.6
"2021_9_19_10_1",23.988,23.2
"2021_9_19_10_2",23.475,22.4
"2021_9_19_10_3",24.302,23.5
"2021_9_19_11_0",24.184,23.5
"2021_9_19_11_1",22.628,21.7
"2021_9_19_11_2",21.545,20.5
"2021_9_19_11_3",20.656,19.5
"2021_9_19_12_0",19.813,19.2
"2021_9_19_12_1",20.031,19.4
"2021_9_19_12_2",20.713,20.4
"2021_9_19_12_3",20.859,20.2
"2021_9_19_13_0",20.071,19.9
"2021_9_19_13_1",22.014,21.7
"2021_9_19_13_2",23.366,22.8
"2021_9_19_13_3",21.461,20.7
"2021_9_19_14_0",20.716,19.9
"2021_9_19_14_1",20.202,19.5
"2021_9_19_14_2",20.204,19.8
"2021_9_19_14_3",20.403,19.8
"2021_9_19_15_0",20.784,23
"2021_9_19_15_1",22.633,22.2
"2021_9_19_15_2",21.612,21.2
"2021_9_19_15_3",21.117,20.6
"2021_9_19_16_0",20.491,19.6
"2021_9_19_16_1",19.819,19.1
"2021_9_19_16_2",20.896,21.5
"2021_9_19_16_3",22.85,22.3
"2021_9_19_17_0",22.193,21.9
"2021_9_19_17_1",22.175,21.5
"2021_9_19_17_2",21.507,21.3
"2021_9_19_17_3",22.425,21.2
"2021_9_19_18_0",21.651,21
"2021_9_19_18_1",21.203,20.4
"2021_9_19_18_2",20.451,19.3
"2021_9_19_18_3",19.647,18.6
"2021_9_19_19_0",19.233,18.2
"2021_9_19_19_1",18.311,17.3
"2021_9_19_19_2",17.9,17
"2021_9_19_19_3",17.702,16.8
"2021_9_19_20_0",17.506,16.6
"2021_9_19_20_1",17.253,16.3
"2021_9_19_20_2",16.759,15.8
"2021_9_19_20_3",16.305,15.4
"2021_9_19_21_0",16.018,15.2
"2021_9_19_21_1",15.783,15
"2021_9_19_21_2",15.423,14.8
"2021_9_19_21_3",15.437,14.7
"2021_9_19_22_0",15.445,14.5
"2021_9_19_22_1",15.048,14.2
"2021_9_19_22_2",14.862,14
"2021_9_19_22_3",14.723,13.9
"2021_9_19_23_0",14.705,13.7
"2021_9_19_23_1",14.337,13.6
"2021_9_19_23_2",14.211,13.4
"2021_9_19_23_3",13.849,13.2
"2021_9_20_0_0",13.706,12.9
"2021_9_20_0_1",13.682,12.9
"2021_9_20_0_2",13.841,13.1
"2021_9_20_0_3",13.993,13.2
"2021_9_20_1_0",14.292,13.3
"2021_9_20_1_1",14.206,13.2
"2021_9_20_1_2",13.778,13
"2021_9_20_1_3",13.904,12.9
"2021_9_20_2_0",13.583,12.7
"2021_9_20_2_1",13.536,12.6
"2021_9_20_2_2",13.332,12.4
"2021_9_20_2_3",13.454,12.4
"2021_9_20_3_0",13.052,12.3
"2021_9_20_3_1",13.055,12
"2021_9_20_3_2",12.898,11.9
"2021_9_20_3_3",12.927,12.1
"2021_9_20_4_0",12.957,12.1
"2021_9_20_4_1",13.008,12
"2021_9_20_4_2",12.938,11.9
"2021_9_20_4_3",12.739,11.7
"2021_9_20_5_0",12.27,11.5
"2021_9_20_5_1",11.927,11.2
"2021_9_20_5_2",11.993,11.2
"2021_9_20_5_3",11.748,11
"2021_9_20_6_0",11.752,10.8
"2021_9_20_6_1",11.649,10.8
"2021_9_20_6_2",11.722,10.7
"2021_9_20_6_3",12.066,11.1
"2021_9_20_7_0",12.174,11.3
"2021_9_20_7_1",12.313,11.4
"2021_9_20_7_2",12.284,11.5
"2021_9_20_7_3",12.588,11.9
"2021_9_20_8_0",13.508,12.9
"2021_9_20_8_1",14.939,14
"2021_9_20_8_2",15.947,14.8
"2021_9_20_8_3",16.549,15.6
"2021_9_20_9_0",17.952,16.5
"2021_9_20_9_1",18.701,17.6
"2021_9_20_9_2",20.106,18.4
"2021_9_20_9_3",22.063,19.5
"2021_9_20_10_0",23.498,20
"2021_9_20_10_1",24.739,20.9
"2021_9_20_10_2",24.526,21.4
"2021_9_20_10_3",25.183,22.3
"2021_9_20_11_0",25.817,22.6
"2021_9_20_11_1",26.14,23.2
"2021_9_20_11_2",27.23,23.7
"2021_9_20_11_3",26.573,24.1
"2021_9_20_12_0",27.502,24.4
"2021_9_20_12_1",28.094,25.2
"2021_9_20_12_2",29.068,26
"2021_9_20_12_3",29.53,25.9
"2021_9_20_13_0",27.444,24.2
"2021_9_20_13_1",27.59,25.9
"2021_9_20_13_2",26.928,27.4
"2021_9_20_13_3",25.295,27.3
"2021_9_20_14_0",26.051,27
"2021_9_20_14_1",26.555,29
"2021_9_20_14_2",27.918,29.8
"2021_9_20_14_3",28.683,29.1
"2021_9_20_15_0",25.34,28
"2021_9_20_15_1",26.521,28.6
"2021_9_20_15_2",27.725,28.5
"2021_9_20_15_3",26.602,27.1
"2021_9_20_16_0",26.705,26.9
"2021_9_20_16_1",26.565,25.9
"2021_9_20_16_2",26.233,25.4
"2021_9_20_16_3",25.94,24.9
"2021_9_20_17_0",25.972,24.3
"2021_9_20_17_1",25.759,23.8
"2021_9_20_17_2",25.538,23.4
"2021_9_20_17_3",25.049,23
"2021_9_20_18_0",23.826,22.2
"2021_9_20_18_1",22.413,21.5
"2021_9_20_18_2",21.897,20.9
"2021_9_20_18_3",21.237,20
"2021_9_20_19_0",20.37,19.1
"2021_9_20_19_1",19.857,18.5
"2021_9_20_19_2",19.002,17.8
"2021_9_20_19_3",18.5,17.4
"2021_9_20_20_0",18.672,17.5
"2021_9_20_20_1",18.607,17.5
"2021_9_20_20_2",18.603,17.6
"2021_9_20_20_3",18.392,17.5
"2021_9_20_21_0",18.451,17.6
"2021_9_20_21_1",18.723,17.6
"2021_9_20_21_2",18.365,17.3
"2021_9_20_21_3",18.047,17.1
"2021_9_20_22_0",17.964,17.1
"2021_9_20_22_1",17.746,16.8
"2021_9_20_22_2",17.409,16.5
"2021_9_20_22_3",17.033,16.3
"2021_9_20_23_0",16.88,16.1
"2021_9_20_23_1",16.778,15.9
"2021_9_20_23_2",16.697,15.7
"2021_9_20_23_3",16.552,15.6
"2021_9_21_0_0",16.503,15.5
"2021_9_21_0_1",16.414,15.4
"2021_9_21_0_2",16.278,15.4
"2021_9_21_0_3",16.466,15.3
"2021_9_21_1_0",16.432,15.3
"2021_9_21_1_1",16.394,15.2
"2021_9_21_1_2",16.257,15.1
"2021_9_21_1_3",15.958,14.8
"2021_9_21_2_0",16.047,14.8
"2021_9_21_2_1",16.11,15
"2021_9_21_2_2",16.256,14.9
"2021_9_21_2_3",15.915,14.7
"2021_9_21_3_0",15.611,14.3
"2021_9_21_3_1",15.405,14.1
"2021_9_21_3_2",15.369,14.2
"2021_9_21_3_3",15.572,14.3
"2021_9_21_4_0",15.637,14.4
"2021_9_21_4_1",15.609,14.4
"2021_9_21_4_2",15.795,14.5
"2021_9_21_4_3",15.67,14.5
"2021_9_21_5_0",15.597,14.4
"2021_9_21_5_1",15.721,14.5
"2021_9_21_5_2",15.727,14.6
"2021_9_21_5_3",15.855,14.6
