"timestamp_normalizzato","target","evja_temp"
"2021_8_27_9_3",16.443,15.8
"2021_8_27_10_0",16.326,15.5
"2021_8_27_10_1",16.174,15.6
"2021_8_27_10_2",16.487,16.1
"2021_8_27_10_3",16.951,16.3
"2021_8_27_11_0",16.89,16.6
"2021_8_27_11_1",17.779,16.9
"2021_8_27_11_2",17.173,16.8
"2021_8_27_11_3",17.736,17.6
"2021_8_27_12_0",19.399,19.2
"2021_8_27_12_1",19.423,19.2
"2021_8_27_12_2",20.077,19.7
"2021_8_27_12_3",22.121,21.2
"2021_8_27_13_0",22.078,21.4
"2021_8_27_13_1",21.769,21.4
"2021_8_27_13_2",20.63,22.9
"2021_8_27_13_3",23.793,24.6
"2021_8_27_14_0",24.407,26.4
"2021_8_27_14_1",24.466,26.5
"2021_8_27_14_2",25.139,26.9
"2021_8_27_14_3",25.031,26.9
"2021_8_27_15_0",25.501,27
"2021_8_27_15_1",24.886,27.6
"2021_8_27_15_2",25.632,27.9
"2021_8_27_15_3",26.411,27
"2021_8_27_16_0",24.962,26.5
"2021_8_27_16_1",26.086,25.8
"2021_8_27_16_2",26.79,26.2
"2021_8_27_16_3",26.352,25.8
"2021_8_27_17_0",22.58,22.2
"2021_8_27_17_1",26.082,23.5
"2021_8_27_17_2",25.151,22.6
"2021_8_27_17_3",24.128,22.5
"2021_8_27_18_0",25.822,23.1
"2021_8_27_18_1",23.045,21.8
"2021_8_27_18_2",22.259,21.6
"2021_8_27_18_3",22.142,21.1
"2021_8_27_19_0",22.188,21.1
"2021_8_27_19_1",21.575,20.6
"2021_8_27_19_2",20.536,19.7
"2021_8_27_19_3",19.481,18.6
"2021_8_27_20_0",18.58,17.9
"2021_8_27_20_1",18.008,17.6
"2021_8_27_20_2",17.966,17.6
"2021_8_27_20_3",18.362,17.4
"2021_8_27_21_0",17.598,16.9
"2021_8_27_21_1",16.976,16.4
"2021_8_27_21_2",16.522,16
"2021_8_27_21_3",16.146,15.6
"2021_8_27_22_0",16.178,15.5
"2021_8_27_22_1",15.939,15.3
"2021_8_27_22_2",16.043,15.2
"2021_8_27_22_3",15.83,15
"2021_8_27_23_0",15.358,14.8
"2021_8_27_23_1",15.288,14.6
"2021_8_27_23_2",15.228,14.5
"2021_8_27_23_3",15.324,14.5
"2021_8_28_0_0",15.363,14.6
"2021_8_28_0_1",15.651,14.8
"2021_8_28_0_2",15.764,14.9
"2021_8_28_0_3",15.794,14.8
"2021_8_28_1_0",15.687,15.1
"2021_8_28_1_1",15.772,14.7
"2021_8_28_1_2",14.987,14.4
"2021_8_28_1_3",14.656,14.1
"2021_8_28_2_0",14.713,13.7
"2021_8_28_2_1",14.376,13.5
"2021_8_28_2_2",14.34,13.9
"2021_8_28_2_3",14.851,14.1
"2021_8_28_3_0",14.865,14.2
"2021_8_28_3_1",15.13,14.1
"2021_8_28_3_2",15.006,14.5
"2021_8_28_3_3",15.534,14.6
"2021_8_28_4_0",15.321,14.6
"2021_8_28_4_1",15.587,14.8
"2021_8_28_4_2",15.739,14.9
"2021_8_28_4_3",15.8,15.1
"2021_8_28_5_0",15.936,15.1
"2021_8_28_5_1",15.839,14.9
"2021_8_28_5_2",15.73,15.1
"2021_8_28_5_3",16.107,15.1
"2021_8_28_6_0",15.816,15.1
"2021_8_28_6_1",15.781,15.2
"2021_8_28_6_2",15.962,15.3
"2021_8_28_6_3",16.034,15.3
"2021_8_28_7_0",16.104,15.3
"2021_8_28_7_1",15.873,15.2
"2021_8_28_7_2",16.015,15.4
"2021_8_28_7_3",16.172,15.6
"2021_8_28_8_0",16.165,15.5
"2021_8_28_8_1",16.105,15.2
"2021_8_28_8_2",15.924,15.1
"2021_8_28_8_3",16.035,15.3
"2021_8_28_9_0",16.457,16.1
"2021_8_28_9_1",16.929,15.9
"2021_8_28_9_2",16.494,16
"2021_8_28_9_3",17.165,16.3
"2021_8_28_10_0",17.222,16.6
"2021_8_28_10_1",18.298,18
"2021_8_28_10_2",24.217,21.9
"2021_8_28_10_3",22.91,21.9
"2021_8_28_11_0",24.271,23.2
"2021_8_28_11_1",23.914,22.2
"2021_8_28_11_2",23.766,24.2
"2021_8_28_11_3",26.323,26.2
"2021_8_28_12_0",26.282,25.4
"2021_8_28_12_1",25.638,25.4
"2021_8_28_12_2",26.365,26.1
"2021_8_28_12_3",27.576,26.7
"2021_8_28_13_0",26.656,27
"2021_8_28_13_1",26.691,27.9
"2021_8_28_13_2",25.636,28.8
"2021_8_28_13_3",27.43,28.3
"2021_8_28_14_0",26.625,29.4
"2021_8_28_14_1",25.914,28.6
"2021_8_28_14_2",26.472,29.2
"2021_8_28_14_3",27.505,29.4
"2021_8_28_15_0",26.76,29.6
"2021_8_28_15_1",28.14,30.2
"2021_8_28_15_2",26.529,30.3
"2021_8_28_15_3",28.41,30.7
"2021_8_28_16_0",28.176,28
"2021_8_28_16_1",26.292,27.7
"2021_8_28_16_2",26.219,27.1
"2021_8_28_16_3",26.726,26.8
"2021_8_28_17_0",28.089,26.9
"2021_8_28_17_1",28.634,26
"2021_8_28_17_2",27.89,25.4
"2021_8_28_17_3",28.382,25
"2021_8_28_18_0",27.371,24.1
"2021_8_28_18_1",26.387,24
"2021_8_28_18_2",24.249,23.2
"2021_8_28_18_3",23.412,22.5
"2021_8_28_19_0",22.884,21.9
"2021_8_28_19_1",22.045,21.1
"2021_8_28_19_2",20.868,20.1
"2021_8_28_19_3",19.692,18.9
"2021_8_28_20_0",18.512,17.9
"2021_8_28_20_1",17.65,17.1
"2021_8_28_20_2",17.943,16.8
"2021_8_28_20_3",17.018,16.4
"2021_8_28_21_0",16.78,16.4
"2021_8_28_21_1",17.161,16.6
"2021_8_28_21_2",17.348,16.8
"2021_8_28_21_3",17.587,17
"2021_8_28_22_0",18.803,17.8
"2021_8_28_22_1",19.157,17.9
"2021_8_28_22_2",18.241,17
"2021_8_28_22_3",17.714,16.6
"2021_8_28_23_0",17.107,16.1
"2021_8_28_23_1",16.933,15.8
"2021_8_28_23_2",16.326,15.5
"2021_8_28_23_3",15.95,15.4
"2021_8_29_0_0",16.172,15.4
"2021_8_29_0_1",16.092,15.6
"2021_8_29_0_2",16.336,15.6
"2021_8_29_0_3",16.674,16
"2021_8_29_1_0",16.737,15.9
"2021_8_29_1_1",16.009,15.1
"2021_8_29_1_2",15.693,15
"2021_8_29_1_3",15.727,15
"2021_8_29_2_0",15.742,14.9
"2021_8_29_2_1",15.6,14.8
"2021_8_29_2_2",15.284,14.5
"2021_8_29_2_3",14.94,14.1
"2021_8_29_3_0",14.673,13.6
"2021_8_29_3_1",14.315,13.4
"2021_8_29_3_2",13.87,13
"2021_8_29_3_3",13.475,12.6
"2021_8_29_4_0",13.212,12.7
"2021_8_29_4_1",13.357,12.4
"2021_8_29_4_2",13.159,12.2
"2021_8_29_4_3",12.847,11.9
"2021_8_29_5_0",12.653,11.9
"2021_8_29_5_1",12.595,11.7
"2021_8_29_5_2",12.583,11.7
"2021_8_29_5_3",12.391,11.5
"2021_8_29_6_0",12.351,11.4
"2021_8_29_6_1",12.29,11.5
"2021_8_29_6_2",12.957,11.8
"2021_8_29_6_3",12.791,11.8
"2021_8_29_7_0",12.939,11.8
"2021_8_29_7_1",13.103,12.4
"2021_8_29_7_2",14.11,13.1
"2021_8_29_7_3",13.972,13.4
"2021_8_29_8_0",15.77,15.2
"2021_8_29_8_1",17.132,16.1
"2021_8_29_8_2",18.889,17.2
"2021_8_29_8_3",21.918,18.6
"2021_8_29_9_0",23.012,19.6
"2021_8_29_9_1",25.465,20.2
"2021_8_29_9_2",25.447,21.4
"2021_8_29_9_3",27.967,22.4
"2021_8_29_10_0",27.864,23
"2021_8_29_10_1",29.282,25.1
"2021_8_29_10_2",26.564,23.3
"2021_8_29_10_3",27.619,25
"2021_8_29_11_0",26.925,24.1
"2021_8_29_11_1",28.276,26.1
"2021_8_29_11_2",27.221,26.6
"2021_8_29_11_3",27.779,26.9
"2021_8_29_12_0",27.952,25.8
"2021_8_29_12_1",27.072,25.6
"2021_8_29_12_2",27.31,25.6
"2021_8_29_12_3",28.448,26.6
"2021_8_29_13_0",30.922,28.2
"2021_8_29_13_1",30.756,28.6
"2021_8_29_13_2",28.442,29.5
"2021_8_29_13_3",29.137,28.8
"2021_8_29_14_0",29.031,30.2
"2021_8_29_14_1",28.642,31
"2021_8_29_14_2",29.961,30.6
"2021_8_29_14_3",27.839,29.6
"2021_8_29_15_0",27.084,29.7
"2021_8_29_15_1",29.408,30.9
"2021_8_29_15_2",29.565,30.3
"2021_8_29_15_3",30.132,30.1
"2021_8_29_16_0",28.698,30.1
"2021_8_29_16_1",29.243,28.8
"2021_8_29_16_2",29.569,28.3
"2021_8_29_16_3",29.536,28.1
"2021_8_29_17_0",29.433,27.7
"2021_8_29_17_1",30.342,26.7
"2021_8_29_17_2",28.712,25.6
"2021_8_29_17_3",26.881,24.7
"2021_8_29_18_0",27.636,25
"2021_8_29_18_1",25.729,24
"2021_8_29_18_2",24.891,23.8
"2021_8_29_18_3",24.169,23.4
"2021_8_29_19_0",23.71,23.1
"2021_8_29_19_1",23.049,22.5
"2021_8_29_19_2",22.357,21.6
"2021_8_29_19_3",21.079,20.4
"2021_8_29_20_0",20.083,19.4
"2021_8_29_20_1",19.176,18.7
"2021_8_29_20_2",19.05,18.2
"2021_8_29_20_3",18.481,17.9
"2021_8_29_21_0",18.326,17.5
"2021_8_29_21_1",17.98,17
"2021_8_29_21_2",17.708,16.8
"2021_8_29_21_3",17.422,16.7
"2021_8_29_22_0",17.595,17
"2021_8_29_22_1",18.065,17.4
"2021_8_29_22_2",18.145,17.3
"2021_8_29_22_3",17.715,17
"2021_8_29_23_0",17.524,16.5
"2021_8_29_23_1",17.446,16.4
"2021_8_29_23_2",17.546,16.6
"2021_8_29_23_3",17.757,16.7
"2021_8_30_0_0",17.522,16.3
"2021_8_30_0_1",17.367,16.5
"2021_8_30_0_2",17.302,16.3
"2021_8_30_0_3",16.967,16.1
"2021_8_30_1_0",16.996,16.2
"2021_8_30_1_1",17.232,16.4
"2021_8_30_1_2",17.329,16.3
"2021_8_30_1_3",17.165,16.2
"2021_8_30_2_0",17.25,16.5
"2021_8_30_2_1",17.482,16.4
"2021_8_30_2_2",17.405,16.4
"2021_8_30_2_3",17.451,16.3
"2021_8_30_3_0",17.125,15.9
"2021_8_30_3_1",16.586,15.4
"2021_8_30_3_2",16.439,15
"2021_8_30_3_3",16.217,14.8
"2021_8_30_4_0",15.909,14.5
"2021_8_30_4_1",15.324,14.2
"2021_8_30_4_2",15.122,14
"2021_8_30_4_3",14.679,13.9
"2021_8_30_5_0",14.587,13.5
"2021_8_30_5_1",14.265,13.5
"2021_8_30_5_2",14.176,13.2
"2021_8_30_5_3",13.829,12.8
"2021_8_30_6_0",13.49,12.5
"2021_8_30_6_1",13.368,12.2
"2021_8_30_6_2",13.323,12.1
"2021_8_30_6_3",12.873,12
"2021_8_30_7_0",13.029,12.3
"2021_8_30_7_1",13.685,12.8
"2021_8_30_7_2",14.22,13.7
"2021_8_30_7_3",15.473,15
"2021_8_30_8_0",17.005,16.3
"2021_8_30_8_1",18.372,17.5
"2021_8_30_8_2",20.251,18.8
"2021_8_30_8_3",21.575,19.7
"2021_8_30_9_0",23.403,20.9
"2021_8_30_9_1",24.699,21.7
"2021_8_30_9_2",25.518,22.4
"2021_8_30_9_3",25.837,23.2
"2021_8_30_10_0",25.843,22.5
"2021_8_30_10_1",23.088,23.3
"2021_8_30_10_2",26.786,24
"2021_8_30_10_3",26.375,25.2
"2021_8_30_11_0",26.587,25.6
"2021_8_30_11_1",26.677,25.3
"2021_8_30_11_2",27.832,25.9
"2021_8_30_11_3",28.004,27.8
"2021_8_30_12_0",27.687,27.4
"2021_8_30_12_1",28.563,26.6
"2021_8_30_12_2",28.42,28.1
"2021_8_30_12_3",29.499,28.1
"2021_8_30_13_0",28.777,28.7
"2021_8_30_13_1",29.558,30.2
"2021_8_30_13_2",30.216,30.8
"2021_8_30_13_3",30.787,31
"2021_8_30_14_0",30.596,29.3
"2021_8_30_14_1",27.644,29.6
"2021_8_30_14_2",28.723,28.2
"2021_8_30_14_3",26.908,29.3
"2021_8_30_15_0",28.962,30.3
"2021_8_30_15_1",30.503,32.4
"2021_8_30_15_2",30.966,30.8
"2021_8_30_15_3",30.093,31.5
"2021_8_30_16_0",29.526,30.4
"2021_8_30_16_1",29.585,29.6
"2021_8_30_16_2",29.756,29
"2021_8_30_16_3",30.052,29.1
"2021_8_30_17_0",29.615,28.4
"2021_8_30_17_1",29.909,28.1
"2021_8_30_17_2",30.583,27.8
"2021_8_30_17_3",29.878,27.3
"2021_8_30_18_0",28.038,25.8
"2021_8_30_18_1",25.995,25.6
"2021_8_30_18_2",26.619,25.8
"2021_8_30_18_3",25.952,24.9
"2021_8_30_19_0",24.492,24
"2021_8_30_19_1",22.793,21.9
"2021_8_30_19_2",20.896,20
"2021_8_30_19_3",19.664,18.9
"2021_8_30_20_0",19.08,18.4
"2021_8_30_20_1",18.504,17.9
"2021_8_30_20_2",18.536,17.8
"2021_8_30_20_3",18.603,17.8
"2021_8_30_21_0",18.451,17.6
"2021_8_30_21_1",18.213,17.4
"2021_8_30_21_2",18.222,17.3
"2021_8_30_21_3",18.021,17.2
"2021_8_30_22_0",17.975,17.1
"2021_8_30_22_1",17.821,17
"2021_8_30_22_2",17.708,16.8
"2021_8_30_22_3",17.642,16.8
"2021_8_30_23_0",17.76,16.9
"2021_8_30_23_1",17.729,16.8
"2021_8_30_23_2",17.379,16.4
"2021_8_30_23_3",16.646,16.1
"2021_8_31_0_0",16.848,15.8
"2021_8_31_0_1",16.147,15.3
"2021_8_31_0_2",16.086,15.3
"2021_8_31_0_3",16.204,15.6
"2021_8_31_1_0",16.286,15.5
"2021_8_31_1_1",15.919,15.1
"2021_8_31_1_2",15.766,15
"2021_8_31_1_3",16.304,15.2
"2021_8_31_2_0",16.11,15.2
"2021_8_31_2_1",15.71,14.9
"2021_8_31_2_2",15.346,14.6
"2021_8_31_2_3",15.179,14.3
"2021_8_31_3_0",14.734,14.2
"2021_8_31_3_1",14.77,14.1
"2021_8_31_3_2",14.676,14.2
"2021_8_31_3_3",15.336,14.6
"2021_8_31_4_0",15.388,14.8
"2021_8_31_4_1",15.475,14.7
"2021_8_31_4_2",15.385,14.7
"2021_8_31_4_3",15.352,14.6
"2021_8_31_5_0",15.022,14.3
"2021_8_31_5_1",15.131,14.5
"2021_8_31_5_2",15.761,14.7
"2021_8_31_5_3",15.349,14.4
"2021_8_31_6_0",14.641,14
"2021_8_31_6_1",14.622,13.8
"2021_8_31_6_2",14.463,13.5
"2021_8_31_6_3",14.168,13.5
"2021_8_31_7_0",14.435,14
"2021_8_31_7_1",15.466,14.7
"2021_8_31_7_2",16.574,15.6
"2021_8_31_7_3",17.446,16.9
"2021_8_31_8_0",18.433,17.1
"2021_8_31_8_1",18.32,18
"2021_8_31_8_2",20.506,18.8
"2021_8_31_8_3",19.772,18.9
"2021_8_31_9_0",20.152,18.7
"2021_8_31_9_1",19.463,18.7
"2021_8_31_9_2",19.92,19
"2021_8_31_9_3",20.5,19.6
"2021_8_31_10_0",22.12,20.6
"2021_8_31_10_1",21.176,20.7
"2021_8_31_10_2",24.278,23.1
"2021_8_31_10_3",22.769,23.9
"2021_8_31_11_0",26.72,25
"2021_8_31_11_1",27.069,25.8
"2021_8_31_11_2",28.531,26.3
"2021_8_31_11_3",29.699,25.6
"2021_8_31_12_0",30.239,27.2
"2021_8_31_12_1",29.229,27.9
"2021_8_31_12_2",30.593,29.1
"2021_8_31_12_3",31.184,29
"2021_8_31_13_0",29.171,28.1
"2021_8_31_13_1",29.494,29.8
"2021_8_31_13_2",29.422,31.1
"2021_8_31_13_3",30.778,30.5
"2021_8_31_14_0",29.168,31.4
"2021_8_31_14_1",28.995,31.1
"2021_8_31_14_2",29.209,30.4
"2021_8_31_14_3",26.086,30.3
"2021_8_31_15_0",27.974,31.1
"2021_8_31_15_1",32.119,32.3
"2021_8_31_15_2",30.008,31.6
"2021_8_31_15_3",27.616,31
"2021_8_31_16_0",29.709,30.1
"2021_8_31_16_1",31.804,30.4
"2021_8_31_16_2",31.098,30.3
"2021_8_31_16_3",30.416,30.3
"2021_8_31_17_0",30.545,29.4
"2021_8_31_17_1",30.93,29.6
"2021_8_31_17_2",25.696,25.5
"2021_8_31_17_3",22.399,22.9
"2021_8_31_18_0",21.355,21.6
"2021_8_31_18_1",21.597,22.1
"2021_8_31_18_2",23.824,23.6
"2021_8_31_18_3",23.641,22.7
"2021_8_31_19_0",22.916,21.8
"2021_8_31_19_1",21.915,20.8
"2021_8_31_19_2",20.799,20
"2021_8_31_19_3",20.228,19.3
"2021_8_31_20_0",19.479,18.8
"2021_8_31_20_1",19.323,18.4
"2021_8_31_20_2",18.623,17.9
"2021_8_31_20_3",17.855,17.2
"2021_8_31_21_0",17.586,17.1
"2021_8_31_21_1",17.651,17.2
"2021_8_31_21_2",17.868,16.9
"2021_8_31_21_3",17.509,16.6
"2021_8_31_22_0",17.005,16.2
"2021_8_31_22_1",16.772,16
"2021_8_31_22_2",16.674,16.1
"2021_8_31_22_3",16.83,16.1
"2021_8_31_23_0",16.92,16.2
"2021_8_31_23_1",16.515,15.9
"2021_8_31_23_2",16.67,15.8
"2021_8_31_23_3",16.551,15.7
"2021_9_1_0_0",16.237,15.6
"2021_9_1_0_1",16.15,15.3
"2021_9_1_0_2",15.979,15.1
"2021_9_1_0_3",15.892,15.1
"2021_9_1_1_0",15.667,14.8
"2021_9_1_1_1",15.466,14.7
"2021_9_1_1_2",15.54,14.6
"2021_9_1_1_3",15.236,14.5
"2021_9_1_2_0",15.181,14.5
"2021_9_1_2_1",15.012,14.4
"2021_9_1_2_2",15.015,14.2
"2021_9_1_2_3",15.052,14.1
"2021_9_1_3_0",14.777,13.9
"2021_9_1_3_1",14.646,13.7
"2021_9_1_3_2",14.499,13.6
"2021_9_1_3_3",14.429,13.6
"2021_9_1_4_0",14.435,13.5
"2021_9_1_4_1",14.388,13.4
"2021_9_1_4_2",14.171,13.6
"2021_9_1_4_3",14.147,13.3
"2021_9_1_5_0",14.183,13.2
"2021_9_1_5_1",13.921,13
"2021_9_1_5_2",13.927,13
"2021_9_1_5_3",13.687,12.9
"2021_9_1_6_0",13.936,12.8
"2021_9_1_6_1",13.629,12.7
"2021_9_1_6_2",13.499,12.7
"2021_9_1_6_3",13.599,12.8
"2021_9_1_7_0",13.583,12.9
"2021_9_1_7_1",14.256,13.5
"2021_9_1_7_2",14.88,14.2
"2021_9_1_7_3",16.046,15.2
"2021_9_1_8_0",17.418,16.4
"2021_9_1_8_1",18.556,17.4
"2021_9_1_8_2",20.376,18.7
"2021_9_1_8_3",22.537,20
"2021_9_1_9_0",24.336,21
"2021_9_1_9_1",26.394,22
"2021_9_1_9_2",26.861,22.9
"2021_9_1_9_3",25.905,23.2
"2021_9_1_10_0",28.113,24.3
"2021_9_1_10_1",28.496,25
"2021_9_1_10_2",28.521,25.6
"2021_9_1_9_2",26.861,22.9
"2021_9_1_10_3",29.546,26.9
"2021_9_1_11_0",30.59,27.3
"2021_9_1_11_1",30.631,27.7
"2021_9_1_11_2",31.962,28.2
"2021_9_1_11_3",31.636,28.6
"2021_9_1_12_0",31.86,29.6
"2021_9_1_12_1",31.387,29.6
"2021_9_1_12_2",31.658,29.8
"2021_9_1_12_3",31.764,30.2
"2021_9_1_13_0",30.463,29.2
"2021_9_1_13_1",31.295,30.6
"2021_9_1_13_2",31.897,30.8
"2021_9_1_13_3",27.273,28.6
"2021_9_1_14_0",29.911,30.6
"2021_9_1_14_1",30.369,31.9
"2021_9_1_14_2",30.673,31.4
"2021_9_1_14_3",31.642,32.9
"2021_9_1_15_0",26.105,27.4
"2021_9_1_15_1",28.853,30
"2021_9_1_15_2",29.982,31.5
"2021_9_1_15_3",30.345,32
"2021_9_1_16_0",29.671,30.6
"2021_9_1_16_1",29.961,30.2
"2021_9_1_16_2",29.632,29.4
"2021_9_1_16_3",29.388,29.2
"2021_9_1_17_0",28.948,28.4
"2021_9_1_17_1",30.939,28.3
"2021_9_1_17_2",29.908,27.5
"2021_9_1_17_3",29.493,26.9
"2021_9_1_18_0",28.442,26.6
"2021_9_1_18_1",26.691,26
"2021_9_1_18_2",26.126,25.5
"2021_9_1_18_3",25.169,24.9
"2021_9_1_19_0",24.193,24
"2021_9_1_19_1",23.225,22.8
"2021_9_1_19_2",22.011,21.7
"2021_9_1_19_3",20.971,20.8
"2021_9_1_20_0",20.222,20
"2021_9_1_20_1",19.6,19.3
"2021_9_1_20_2",19.436,18.8
"2021_9_1_20_3",18.867,18.4
"2021_9_1_21_0",18.454,18.1
"2021_9_1_21_1",18.124,17.7
"2021_9_1_21_2",18.441,17.6
"2021_9_1_21_3",18.334,17.5
"2021_9_1_22_0",17.816,17.1
"2021_9_1_22_1",17.405,16.7
"2021_9_1_22_2",17.064,16.5
"2021_9_1_22_3",17.106,16.3
"2021_9_1_23_0",16.697,16.1
"2021_9_1_23_1",16.755,16.1
"2021_9_1_23_2",16.817,16.1
"2021_9_1_23_3",16.585,15.9
"2021_9_2_0_0",16.729,16
"2021_9_2_0_1",16.7,15.9
"2021_9_2_0_2",16.621,15.4
"2021_9_2_0_3",16.095,15.3
"2021_9_2_1_0",15.71,15
"2021_9_2_1_1",15.436,14.7
"2021_9_2_1_2",15.415,14.7
"2021_9_2_1_3",15.382,14.6
"2021_9_2_2_0",15.225,14.4
"2021_9_2_2_1",15.155,14.3
"2021_9_2_2_2",15.061,14.2
"2021_9_2_2_3",14.984,14.2
"2021_9_2_3_0",14.83,14.1
"2021_9_2_3_1",15.045,14.2
"2021_9_2_3_2",15.273,14.3
"2021_9_2_3_3",15.384,14.4
"2021_9_2_4_0",15.296,14.5
"2021_9_2_4_1",15.237,14.3
"2021_9_2_4_2",15.464,14.3
"2021_9_2_4_3",14.87,14.2
"2021_9_2_5_0",15.082,14.1
"2021_9_2_5_1",15.326,14.2
"2021_9_2_5_2",15.782,14.5
"2021_9_2_5_3",15.485,14.4
"2021_9_2_6_0",15.464,14.4
"2021_9_2_6_1",16.009,14.7
"2021_9_2_6_2",16.07,14.8
"2021_9_2_6_3",15.69,14.6
"2021_9_2_7_0",16.144,14.8
"2021_9_2_7_1",16.204,14.9
"2021_9_2_7_2",16.365,15.2
"2021_9_2_7_3",16.933,15.9
"2021_9_2_8_0",18.656,17.4
"2021_9_2_8_1",19.624,18.3
"2021_9_2_8_2",20.823,19.4
"2021_9_2_8_3",22.61,20.4
"2021_9_2_9_0",23.62,21.4
"2021_9_2_9_1",25.419,22.3
"2021_9_2_9_2",25.275,23.1
"2021_9_2_9_3",26.887,23.4
"2021_9_2_10_0",26.288,23.8
"2021_9_2_10_1",26.099,25.6
"2021_9_2_10_2",27.836,25
"2021_9_2_10_3",27.25,25.4
"2021_9_2_11_0",27.547,25.9
"2021_9_2_11_1",28.303,26.4
"2021_9_2_11_2",29.626,27
"2021_9_2_11_3",28.662,27.3
"2021_9_2_12_0",28.886,27.8
"2021_9_2_12_1",29.064,28.2
"2021_9_2_12_2",28.613,28.4
"2021_9_2_12_3",29.152,28.5
"2021_9_2_13_0",28.875,29
"2021_9_2_13_1",29.812,29.4
"2021_9_2_13_2",30.55,29.8
"2021_9_2_13_3",29.837,31
"2021_9_2_14_0",28.524,31.2
"2021_9_2_14_1",29.85,31.7
"2021_9_2_14_2",29.205,31.5
"2021_9_2_14_3",29.129,32
"2021_9_2_15_0",29.05,32.2
"2021_9_2_15_1",28.931,31.6
"2021_9_2_15_2",31.206,32.3
"2021_9_2_15_3",29.067,31.4
"2021_9_2_16_0",29.149,29.8
"2021_9_2_16_1",28.839,29.4
"2021_9_2_16_2",22.482,23.7
"2021_9_2_16_3",26.671,26.1
"2021_9_2_17_0",28.222,27.2
"2021_9_2_17_1",29.881,27.4
"2021_9_2_17_2",30.403,27.3
"2021_9_2_17_3",29.419,26.8
"2021_9_2_18_0",27.661,26.2
