"timestamp_normalizzato","target","evja_temp"
"2021_8_28_23_2",16.132,15.5
"2021_8_28_23_3",15.819,15.4
"2021_8_29_0_0",15.983,15.4
"2021_8_29_0_1",16.357,15.6
"2021_8_29_0_2",16.284,15.6
"2021_8_29_0_3",16.65,16
"2021_8_29_1_0",17.01,15.9
"2021_8_29_1_1",15.918,15.1
"2021_8_29_1_2",15.825,15
"2021_8_29_1_3",15.797,15
"2021_8_29_2_0",15.809,14.9
"2021_8_29_2_1",15.628,14.8
"2021_8_29_2_2",15.337,14.5
"2021_8_29_2_3",14.626,14.1
"2021_8_29_3_0",14.265,13.6
"2021_8_29_3_1",14.25,13.4
"2021_8_29_3_2",13.828,13
"2021_8_29_3_3",13.359,12.6
"2021_8_29_4_0",13.299,12.7
"2021_8_29_4_1",13.124,12.4
"2021_8_29_4_2",12.731,12.2
"2021_8_29_4_3",12.524,11.9
"2021_8_29_5_0",12.571,11.9
"2021_8_29_5_1",12.207,11.7
"2021_8_29_5_2",12.074,11.7
"2021_8_29_5_3",11.956,11.5
"2021_8_29_6_0",11.909,11.4
"2021_8_29_6_1",12.234,11.5
"2021_8_29_6_2",12.645,11.8
"2021_8_29_6_3",12.373,11.8
"2021_8_29_7_0",12.606,11.8
"2021_8_29_7_1",13.168,12.4
"2021_8_29_7_2",14.102,13.1
"2021_8_29_7_3",13.808,13.4
"2021_8_29_8_0",16.376,15.2
"2021_8_29_8_1",17.683,16.1
"2021_8_29_8_2",19.09,17.2
"2021_8_29_8_3",20.058,18.6
"2021_8_29_9_0",20.956,19.6
"2021_8_29_9_1",21.703,20.2
"2021_8_29_9_2",22.553,21.4
"2021_8_29_9_3",24.119,22.4
"2021_8_29_10_0",25.295,23
"2021_8_29_10_1",26.559,25.1
"2021_8_29_10_2",23.563,23.3
"2021_8_29_10_3",25.574,25
"2021_8_29_11_0",24.593,24.1
"2021_8_29_11_1",27.765,26.1
"2021_8_29_11_2",26.065,26.6
"2021_8_29_11_3",25.77,26.9
"2021_8_29_12_0",25.768,25.8
"2021_8_29_12_1",25.403,25.6
"2021_8_29_12_2",25.262,25.6
"2021_8_29_12_3",26.602,26.6
"2021_8_29_13_0",26.926,28.2
"2021_8_29_13_1",27.186,28.6
"2021_8_29_13_2",26,29.5
"2021_8_29_13_3",26.468,28.8
"2021_8_29_14_0",27.71,30.2
"2021_8_29_14_1",28.097,31
"2021_8_29_14_2",28.986,30.6
"2021_8_29_14_3",28.825,29.6
"2021_8_29_15_0",27.471,29.7
"2021_8_29_15_1",30.315,30.9
"2021_8_29_15_2",30.639,30.3
"2021_8_29_15_3",30.271,30.1
"2021_8_29_16_0",30.928,30.1
"2021_8_29_16_1",28.527,28.8
"2021_8_29_16_2",27.33,28.3
"2021_8_29_16_3",27.316,28.1
"2021_8_29_17_0",27.926,27.7
"2021_8_29_17_1",27.225,26.7
"2021_8_29_17_2",27.284,25.6
"2021_8_29_17_3",25.624,24.7
"2021_8_29_18_0",27.224,25
"2021_8_29_18_1",24.339,24
"2021_8_29_18_2",24.177,23.8
"2021_8_29_18_3",23.83,23.4
"2021_8_29_19_0",23.821,23.1
"2021_8_29_19_1",23.124,22.5
"2021_8_29_19_2",22.126,21.6
"2021_8_29_19_3",20.622,20.4
"2021_8_29_20_0",19.523,19.4
"2021_8_29_20_1",19.047,18.7
"2021_8_29_20_2",18.595,18.2
"2021_8_29_20_3",18.225,17.9
"2021_8_29_21_0",17.601,17.5
"2021_8_29_21_1",17.358,17
"2021_8_29_21_2",17.222,16.8
"2021_8_29_21_3",17.144,16.7
"2021_8_29_22_0",17.198,17
"2021_8_29_22_1",18.105,17.4
"2021_8_29_22_2",18.252,17.3
"2021_8_29_22_3",17.653,17
"2021_8_29_23_0",17.323,16.5
"2021_8_29_23_1",16.899,16.4
"2021_8_29_23_2",17.173,16.6
"2021_8_29_23_3",17.406,16.7
"2021_8_30_0_0",17.335,16.3
"2021_8_30_0_1",16.92,16.5
"2021_8_30_0_2",16.905,16.3
"2021_8_30_0_3",16.647,16.1
"2021_8_30_1_0",16.9,16.2
"2021_8_30_1_1",16.923,16.4
"2021_8_30_1_2",16.969,16.3
"2021_8_30_1_3",16.944,16.2
"2021_8_30_2_0",17.21,16.5
"2021_8_30_2_1",17.132,16.4
"2021_8_30_2_2",17.024,16.4
"2021_8_30_2_3",16.975,16.3
"2021_8_30_3_0",16.713,15.9
"2021_8_30_3_1",16.068,15.4
"2021_8_30_3_2",15.545,15
"2021_8_30_3_3",15.406,14.8
"2021_8_30_4_0",15.317,14.5
"2021_8_30_4_1",15.061,14.2
"2021_8_30_4_2",14.828,14
"2021_8_30_4_3",14.414,13.9
"2021_8_30_5_0",14.029,13.5
"2021_8_30_5_1",13.883,13.5
"2021_8_30_5_2",13.675,13.2
"2021_8_30_5_3",13.305,12.8
"2021_8_30_6_0",12.984,12.5
"2021_8_30_6_1",12.698,12.2
"2021_8_30_6_2",12.678,12.1
"2021_8_30_6_3",12.631,12
"2021_8_30_7_0",12.776,12.3
"2021_8_30_7_1",13.529,12.8
"2021_8_30_7_2",14.689,13.7
"2021_8_30_7_3",16.092,15
"2021_8_30_8_0",17.543,16.3
"2021_8_30_8_1",19.053,17.5
"2021_8_30_8_2",20.54,18.8
"2021_8_30_8_3",21.534,19.7
"2021_8_30_9_0",22.723,20.9
"2021_8_30_9_1",24.05,21.7
"2021_8_30_9_2",25.245,22.4
"2021_8_30_9_3",26.688,23.2
"2021_8_30_10_0",24.49,22.5
"2021_8_30_10_1",24.658,23.3
"2021_8_30_10_2",25.066,24
"2021_8_30_10_3",26.259,25.2
"2021_8_30_11_0",28.079,25.6
"2021_8_30_11_1",27.069,25.3
"2021_8_30_11_2",26.914,25.9
"2021_8_30_11_3",27.735,27.8
"2021_8_30_12_0",28.185,27.4
"2021_8_30_12_1",26.067,26.6
"2021_8_30_12_2",28.512,28.1
"2021_8_30_12_3",28.869,28.1
"2021_8_30_13_0",28.458,28.7
"2021_8_30_13_1",28.486,30.2
"2021_8_30_13_2",29.18,30.8
"2021_8_30_13_3",30.296,31
"2021_8_30_14_0",29.419,29.3
"2021_8_30_14_1",28.369,29.6
"2021_8_30_14_2",29.096,28.2
"2021_8_30_14_3",28.408,29.3
"2021_8_30_15_0",29.059,30.3
"2021_8_30_15_1",32.446,32.4
"2021_8_30_15_2",31.706,30.8
"2021_8_30_15_3",31.459,31.5
"2021_8_30_16_0",32.849,30.4
"2021_8_30_16_1",30.487,29.6
"2021_8_30_16_2",28.877,29
"2021_8_30_16_3",29.258,29.1
"2021_8_30_17_0",28.021,28.4
"2021_8_30_17_1",28.855,28.1
"2021_8_30_17_2",29.329,27.8
"2021_8_30_17_3",30.601,27.3
"2021_8_30_18_0",26.036,25.8
"2021_8_30_18_1",26.118,25.6
"2021_8_30_18_2",26.099,25.8
"2021_8_30_18_3",25.6,24.9
"2021_8_30_19_0",24.421,24
"2021_8_30_19_1",22.57,21.9
"2021_8_30_19_2",20.658,20
"2021_8_30_19_3",19.61,18.9
"2021_8_30_20_0",19.066,18.4
"2021_8_30_20_1",18.481,17.9
"2021_8_30_20_2",18.461,17.8
"2021_8_30_20_3",18.533,17.8
"2021_8_30_21_0",18.389,17.6
"2021_8_30_21_1",18.079,17.4
"2021_8_30_21_2",18.03,17.3
"2021_8_30_21_3",17.822,17.2
"2021_8_30_22_0",17.848,17.1
"2021_8_30_22_1",17.599,17
"2021_8_30_22_2",17.486,16.8
"2021_8_30_22_3",17.451,16.8
"2021_8_30_23_0",17.425,16.9
"2021_8_30_23_1",17.378,16.8
"2021_8_30_23_2",17.1,16.4
"2021_8_30_23_3",16.595,16.1
"2021_8_31_0_0",16.598,15.8
"2021_8_31_0_1",15.855,15.3
"2021_8_31_0_2",15.739,15.3
"2021_8_31_0_3",15.971,15.6
"2021_8_31_1_0",16.101,15.5
"2021_8_31_1_1",15.484,15.1
"2021_8_31_1_2",15.442,15
"2021_8_31_1_3",15.779,15.2
"2021_8_31_2_0",15.786,15.2
"2021_8_31_2_1",15.609,14.9
"2021_8_31_2_2",15.237,14.6
"2021_8_31_2_3",14.915,14.3
"2021_8_31_3_0",14.628,14.2
"2021_8_31_3_1",14.595,14.1
"2021_8_31_3_2",14.705,14.2
"2021_8_31_3_3",15.248,14.6
"2021_8_31_4_0",15.417,14.8
"2021_8_31_4_1",15.372,14.7
"2021_8_31_4_2",15.376,14.7
"2021_8_31_4_3",15.227,14.6
"2021_8_31_5_0",14.877,14.3
"2021_8_31_5_1",14.997,14.5
"2021_8_31_5_2",15.397,14.7
"2021_8_31_5_3",14.952,14.4
"2021_8_31_6_0",14.665,14
"2021_8_31_6_1",14.206,13.8
"2021_8_31_6_2",13.981,13.5
"2021_8_31_6_3",13.937,13.5
"2021_8_31_7_0",14.478,14
"2021_8_31_7_1",15.52,14.7
"2021_8_31_7_2",16.762,15.6
"2021_8_31_7_3",18.435,16.9
"2021_8_31_8_0",19.016,17.1
"2021_8_31_8_1",19.777,18
"2021_8_31_8_2",21.327,18.8
"2021_8_31_8_3",20.774,18.9
"2021_8_31_9_0",19.763,18.7
"2021_8_31_9_1",19.902,18.7
"2021_8_31_9_2",20.482,19
"2021_8_31_9_3",21.3,19.6
"2021_8_31_10_0",22.326,20.6
"2021_8_31_10_1",22.075,20.7
"2021_8_31_10_2",25.453,23.1
"2021_8_31_10_3",24.623,23.9
"2021_8_31_11_0",26.591,25
"2021_8_31_11_1",26.951,25.8
"2021_8_31_11_2",27.852,26.3
"2021_8_31_11_3",27.178,25.6
"2021_8_31_12_0",28.063,27.2
"2021_8_31_12_1",28.403,27.9
"2021_8_31_12_2",28.238,29.1
"2021_8_31_12_3",29.294,29
"2021_8_31_13_0",28.359,28.1
"2021_8_31_13_1",28.086,29.8
"2021_8_31_13_2",29.04,31.1
"2021_8_31_13_3",29.034,30.5
"2021_8_31_14_0",29.452,31.4
"2021_8_31_14_1",28.055,31.1
"2021_8_31_14_2",30.977,30.4
"2021_8_31_14_3",29.605,30.3
"2021_8_31_15_0",28.897,31.1
"2021_8_31_15_1",32.799,32.3
"2021_8_31_15_2",32.282,31.6
"2021_8_31_15_3",30.639,31
"2021_8_31_16_0",32.478,30.1
"2021_8_31_16_1",31.204,30.4
"2021_8_31_16_2",31.111,30.3
"2021_8_31_16_3",30.236,30.3
"2021_8_31_17_0",31.077,29.4
"2021_8_31_17_1",33.502,29.6
"2021_8_31_17_2",25.506,25.5
"2021_8_31_17_3",22.949,22.9
"2021_8_31_18_0",21.624,21.6
"2021_8_31_18_1",22.648,22.1
"2021_8_31_18_2",25.084,23.6
"2021_8_31_18_3",23.757,22.7
"2021_8_31_19_0",22.556,21.8
"2021_8_31_19_1",21.773,20.8
"2021_8_31_19_2",20.729,20
"2021_8_31_19_3",20.094,19.3
"2021_8_31_20_0",19.491,18.8
"2021_8_31_20_1",19.157,18.4
"2021_8_31_20_2",18.424,17.9
"2021_8_31_20_3",17.84,17.2
"2021_8_31_21_0",17.671,17.1
"2021_8_31_21_1",17.712,17.2
"2021_8_31_21_2",17.494,16.9
"2021_8_31_21_3",17.138,16.6
"2021_8_31_22_0",16.708,16.2
"2021_8_31_22_1",16.393,16
"2021_8_31_22_2",16.613,16.1
"2021_8_31_22_3",16.702,16.1
"2021_8_31_23_0",16.683,16.2
"2021_8_31_23_1",16.6,15.9
"2021_8_31_23_2",16.415,15.8
"2021_8_31_23_3",16.342,15.7
"2021_9_1_0_0",15.965,15.6
"2021_9_1_0_1",16.026,15.3
"2021_9_1_0_2",15.558,15.1
"2021_9_1_0_3",15.223,15.1
"2021_9_1_1_0",15.155,14.8
"2021_9_1_1_1",15.279,14.7
"2021_9_1_1_2",15.391,14.6
"2021_9_1_1_3",15.001,14.5
"2021_9_1_2_0",14.88,14.5
"2021_9_1_2_1",14.861,14.4
"2021_9_1_2_2",14.655,14.2
"2021_9_1_2_3",14.542,14.1
"2021_9_1_3_0",14.361,13.9
"2021_9_1_3_1",14.137,13.7
"2021_9_1_3_2",14.129,13.6
"2021_9_1_3_3",14.084,13.6
"2021_9_1_4_0",13.942,13.5
"2021_9_1_4_1",13.729,13.4
"2021_9_1_4_2",13.868,13.6
"2021_9_1_4_3",13.739,13.3
"2021_9_1_5_0",13.568,13.2
"2021_9_1_5_1",13.427,13
"2021_9_1_5_2",13.443,13
"2021_9_1_5_3",13.327,12.9
"2021_9_1_6_0",13.227,12.8
"2021_9_1_6_1",13.188,12.7
"2021_9_1_6_2",13.21,12.7
"2021_9_1_6_3",13.303,12.8
"2021_9_1_7_0",13.675,12.9
"2021_9_1_7_1",14.256,13.5
"2021_9_1_7_2",15.057,14.2
"2021_9_1_7_3",16.199,15.2
"2021_9_1_8_0",17.813,16.4
"2021_9_1_8_1",19.014,17.4
"2021_9_1_8_2",19.604,18.7
"2021_9_1_8_3",20.734,20
"2021_9_1_9_0",21.551,21
"2021_9_1_9_1",22.625,22
"2021_9_1_9_2",23.999,22.9
"2021_9_1_9_3",25.125,23.2
"2021_9_1_10_0",26.376,24.3
"2021_9_1_10_1",26.705,25
"2021_9_1_10_2",27.496,25.6
"2021_9_1_9_2",26.715,22.9
"2021_9_1_10_3",28.001,26.9
"2021_9_1_11_0",28.179,27.3
"2021_9_1_11_1",28.923,27.7
"2021_9_1_11_2",29.277,28.2
"2021_9_1_11_3",29.613,28.6
"2021_9_1_12_0",29.765,29.6
"2021_9_1_12_1",28.602,29.6
"2021_9_1_12_2",29.127,29.8
"2021_9_1_12_3",29.496,30.2
"2021_9_1_13_0",28.931,29.2
"2021_9_1_13_1",29.511,30.6
"2021_9_1_13_2",28.746,30.8
"2021_9_1_13_3",27.514,28.6
"2021_9_1_14_0",29.14,30.6
"2021_9_1_14_1",30.101,31.9
"2021_9_1_14_2",30.985,31.4
"2021_9_1_14_3",30.846,32.9
"2021_9_1_15_0",27.644,27.4
"2021_9_1_15_1",29.989,30
"2021_9_1_15_2",32.129,31.5
"2021_9_1_15_3",32.791,32
"2021_9_1_16_0",31.068,30.6
"2021_9_1_16_1",31.909,30.2
"2021_9_1_16_2",30.627,29.4
"2021_9_1_16_3",29.811,29.2
"2021_9_1_17_0",30.651,28.4
"2021_9_1_17_1",30.9,28.3
"2021_9_1_17_2",30.71,27.5
"2021_9_1_17_3",29.318,26.9
"2021_9_1_18_0",27.601,26.6
"2021_9_1_18_1",26.236,26
"2021_9_1_18_2",25.771,25.5
"2021_9_1_18_3",24.995,24.9
"2021_9_1_19_0",24.044,24
"2021_9_1_19_1",22.814,22.8
"2021_9_1_19_2",21.872,21.7
"2021_9_1_19_3",20.872,20.8
"2021_9_1_20_0",20.138,20
"2021_9_1_20_1",19.613,19.3
"2021_9_1_20_2",18.851,18.8
"2021_9_1_20_3",18.671,18.4
"2021_9_1_21_0",18.249,18.1
"2021_9_1_21_1",18.036,17.7
"2021_9_1_21_2",18.235,17.6
"2021_9_1_21_3",18.079,17.5
"2021_9_1_22_0",17.577,17.1
"2021_9_1_22_1",17.344,16.7
"2021_9_1_22_2",16.909,16.5
"2021_9_1_22_3",16.685,16.3
"2021_9_1_23_0",16.655,16.1
"2021_9_1_23_1",16.647,16.1
"2021_9_1_23_2",16.665,16.1
"2021_9_1_23_3",16.53,15.9
"2021_9_2_0_0",16.734,16
"2021_9_2_0_1",16.677,15.9
"2021_9_2_0_2",16.125,15.4
"2021_9_2_0_3",15.824,15.3
"2021_9_2_1_0",15.334,15
"2021_9_2_1_1",15.202,14.7
"2021_9_2_1_2",15.142,14.7
"2021_9_2_1_3",15.058,14.6
"2021_9_2_2_0",15.024,14.4
"2021_9_2_2_1",14.912,14.3
"2021_9_2_2_2",14.701,14.2
"2021_9_2_2_3",14.632,14.2
"2021_9_2_3_0",14.713,14.1
"2021_9_2_3_1",14.707,14.2
"2021_9_2_3_2",14.91,14.3
"2021_9_2_3_3",14.984,14.4
"2021_9_2_4_0",15.019,14.5
"2021_9_2_4_1",15.049,14.3
"2021_9_2_4_2",15.243,14.3
"2021_9_2_4_3",14.997,14.2
"2021_9_2_5_0",14.907,14.1
"2021_9_2_5_1",15.081,14.2
"2021_9_2_5_2",15.234,14.5
"2021_9_2_5_3",15.096,14.4
"2021_9_2_6_0",15.116,14.4
"2021_9_2_6_1",15.567,14.7
"2021_9_2_6_2",15.588,14.8
"2021_9_2_6_3",15.479,14.6
"2021_9_2_7_0",15.658,14.8
"2021_9_2_7_1",16.034,14.9
"2021_9_2_7_2",16.317,15.2
"2021_9_2_7_3",17.327,15.9
"2021_9_2_8_0",19.199,17.4
"2021_9_2_8_1",20.165,18.3
"2021_9_2_8_2",21.2,19.4
"2021_9_2_8_3",22.735,20.4
"2021_9_2_9_0",23.74,21.4
"2021_9_2_9_1",24.894,22.3
"2021_9_2_9_2",25.638,23.1
"2021_9_2_9_3",26.669,23.4
"2021_9_2_10_0",27.989,23.8
"2021_9_2_10_1",26.982,25.6
"2021_9_2_10_2",27.031,25
"2021_9_2_10_3",27.063,25.4
"2021_9_2_11_0",27.097,25.9
"2021_9_2_11_1",27.989,26.4
"2021_9_2_11_2",28.444,27
"2021_9_2_11_3",28.779,27.3
"2021_9_2_12_0",28.872,27.8
"2021_9_2_12_1",28.737,28.2
"2021_9_2_12_2",28.631,28.4
"2021_9_2_12_3",29.09,28.5
"2021_9_2_13_0",29.759,29
"2021_9_2_13_1",29.046,29.4
"2021_9_2_13_2",28.931,29.8
"2021_9_2_13_3",29.113,31
"2021_9_2_14_0",28.793,31.2
"2021_9_2_14_1",29.438,31.7
"2021_9_2_14_2",30.928,31.5
"2021_9_2_14_3",30.862,32
"2021_9_2_15_0",30.143,32.2
"2021_9_2_15_1",30.046,31.6
"2021_9_2_15_2",30.719,32.3
"2021_9_2_15_3",31.799,31.4
"2021_9_2_16_0",30.82,29.8
"2021_9_2_16_1",31.057,29.4
"2021_9_2_16_2",23.654,23.7
"2021_9_2_16_3",25.219,26.1
"2021_9_2_17_0",25.913,27.2
"2021_9_2_17_1",30.172,27.4
"2021_9_2_17_2",29.68,27.3
"2021_9_2_17_3",28.071,26.8
"2021_9_2_18_0",26.807,26.2
