"timestamp_normalizzato","target","evja_temp"
"2021_9_17_14_3",28.813,31.4
"2021_9_17_15_0",28.707,31.7
"2021_9_17_15_1",29.202,31.4
"2021_9_17_15_2",27.704,29.5
"2021_9_17_15_3",25.937,28.3
"2021_9_17_16_0",28.046,28.9
"2021_9_17_16_1",27.604,27.2
"2021_9_17_16_2",27.393,27.3
"2021_9_17_16_3",27.071,26.8
"2021_9_17_17_0",26.747,26.5
"2021_9_17_17_1",26.497,26.1
"2021_9_17_17_2",26.219,25.6
"2021_9_17_17_3",25.782,25.3
"2021_9_17_18_0",25.281,24.7
"2021_9_17_18_1",24.679,24.3
"2021_9_17_18_2",24.234,23.7
"2021_9_17_18_3",23.702,23.1
"2021_9_17_19_0",23.132,22.4
"2021_9_17_19_1",22.147,21.5
"2021_9_17_19_2",21.375,20.6
"2021_9_17_19_3",20.768,20
"2021_9_17_20_0",20.198,19.3
"2021_9_17_20_1",19.707,18.9
"2021_9_17_20_2",19.344,18.6
"2021_9_17_20_3",19.178,18.5
"2021_9_17_21_0",19.248,18.6
"2021_9_17_21_1",19.361,18.6
"2021_9_17_21_2",19.292,18.4
"2021_9_17_21_3",19.002,18.2
"2021_9_17_22_0",19.264,18.6
"2021_9_17_22_1",19.694,18.9
"2021_9_17_22_2",19.697,18.8
"2021_9_17_22_3",19.643,18.7
"2021_9_17_23_0",19.338,18.5
"2021_9_17_23_1",19.094,18.3
"2021_9_17_23_2",18.976,18
"2021_9_17_23_3",18.793,17.9
"2021_9_18_0_0",18.791,17.9
"2021_9_18_0_1",18.772,17.8
"2021_9_18_0_2",18.536,17.5
"2021_9_18_0_3",18.188,17.4
"2021_9_18_1_0",18.004,17.1
"2021_9_18_1_1",17.699,16.9
"2021_9_18_1_2",17.452,16.5
"2021_9_18_1_3",17.277,16.2
"2021_9_18_2_0",17.103,16.2
"2021_9_18_2_1",17.161,16.2
"2021_9_18_2_2",17.339,16.6
"2021_9_18_2_3",18.036,17.2
"2021_9_18_3_0",18.417,17.4
"2021_9_18_3_1",18.381,17.4
"2021_9_18_3_2",18.228,17.3
"2021_9_18_3_3",18.234,17.3
"2021_9_18_4_0",18.117,17.1
"2021_9_18_4_1",17.885,16.9
"2021_9_18_4_2",17.687,16.6
"2021_9_18_4_3",17.534,16.6
"2021_9_18_5_0",17.62,16.7
"2021_9_18_5_1",17.653,16.8
"2021_9_18_5_2",17.815,17
"2021_9_18_5_3",18.002,17.1
"2021_9_18_6_0",18.039,17.1
"2021_9_18_6_1",18.262,17.4
"2021_9_18_6_2",18.224,17.4
"2021_9_18_6_3",18.197,17.4
"2021_9_18_7_0",18.259,17.4
"2021_9_18_7_1",18.335,17.6
"2021_9_18_7_2",18.394,17.6
"2021_9_18_7_3",18.449,17.6
"2021_9_18_8_0",18.424,17.7
"2021_9_18_8_1",18.567,18.1
"2021_9_18_8_2",19.264,18.4
"2021_9_18_8_3",19.957,19.2
"2021_9_18_9_0",20.034,19.3
"2021_9_18_9_1",20.213,19.5
"2021_9_18_9_2",20.972,20.6
"2021_9_18_9_3",23.091,21.3
"2021_9_18_10_0",23.004,21.8
"2021_9_18_10_1",22.398,22.8
"2021_9_18_10_2",24.622,23.5
"2021_9_18_10_3",23.106,22.6
"2021_9_18_11_0",22.622,22.6
"2021_9_18_11_1",23.769,24.4
"2021_9_18_11_2",25.18,25.4
"2021_9_18_11_3",26.012,25.6
"2021_9_18_12_0",24.495,24.7
"2021_9_18_12_1",25.854,26.1
"2021_9_18_12_2",26.039,26.3
"2021_9_18_12_3",26.372,26.7
"2021_9_18_13_0",25.469,26.2
"2021_9_18_13_1",27.176,27.3
"2021_9_18_13_2",26.068,27.9
"2021_9_18_13_3",27.704,28.5
"2021_9_18_14_0",27.947,30.7
"2021_9_18_14_1",27.792,31.4
"2021_9_18_14_2",26.959,29.9
"2021_9_18_14_3",27.764,30.1
"2021_9_18_15_0",27.96,29.8
"2021_9_18_15_1",27.267,28.3
"2021_9_18_15_2",28.063,30
"2021_9_18_15_3",26.125,26.8
"2021_9_18_16_0",25.533,27.6
"2021_9_18_16_1",27.149,27.7
"2021_9_18_16_2",26.939,27.4
"2021_9_18_16_3",26.631,26.4
"2021_9_18_17_0",26.391,26.1
"2021_9_18_17_1",26.187,25.8
"2021_9_18_17_2",25.913,25.4
"2021_9_18_17_3",25.474,24.9
"2021_9_18_18_0",25.105,24.5
"2021_9_18_18_1",24.46,23.9
"2021_9_18_18_2",24.039,23.5
"2021_9_18_18_3",23.411,22.8
"2021_9_18_19_0",22.6,22.1
"2021_9_18_19_1",21.919,21.2
"2021_9_18_19_2",21.217,20.7
"2021_9_18_19_3",21.36,20.7
"2021_9_18_20_0",21.282,21
"2021_9_18_20_1",21.463,20.9
"2021_9_18_20_2",21.351,20.8
"2021_9_18_20_3",21.2,20.6
"2021_9_18_21_0",21.211,20.6
"2021_9_18_21_1",21.102,20.5
"2021_9_18_21_2",21.102,20.4
"2021_9_18_21_3",20.915,20.4
"2021_9_18_22_0",20.974,20.4
"2021_9_18_22_1",20.954,20.2
"2021_9_18_22_2",20.665,19.9
"2021_9_18_22_3",20.527,19.7
"2021_9_18_23_0",20.295,19.4
"2021_9_18_23_1",20.164,19.4
"2021_9_18_23_2",20.065,19.4
"2021_9_18_23_3",20.125,19.2
"2021_9_19_0_0",19.851,19
"2021_9_19_0_1",19.738,18.9
"2021_9_19_0_2",19.637,18.8
"2021_9_19_0_3",19.447,18.6
"2021_9_19_1_0",19.285,18.4
"2021_9_19_1_1",19.231,18.4
"2021_9_19_1_2",18.956,18.1
"2021_9_19_1_3",18.799,18
"2021_9_19_2_0",18.79,18.1
"2021_9_19_2_1",18.699,17.9
"2021_9_19_2_2",18.634,17.9
"2021_9_19_2_3",18.668,17.9
"2021_9_19_3_0",18.545,17.8
"2021_9_19_3_1",18.448,17.6
"2021_9_19_3_2",18.472,17.8
"2021_9_19_3_3",18.701,17.9
"2021_9_19_4_0",18.738,17.9
"2021_9_19_4_1",18.898,18
"2021_9_19_4_2",18.922,18
"2021_9_19_4_3",18.665,18
"2021_9_19_5_0",18.574,17.7
"2021_9_19_5_1",18.589,17.7
"2021_9_19_5_2",18.658,17.7
"2021_9_19_5_3",18.588,17.6
"2021_9_19_6_0",18.542,17.6
"2021_9_19_6_1",18.561,17.8
"2021_9_19_6_2",18.515,17.7
"2021_9_19_6_3",18.527,17.7
"2021_9_19_7_0",18.497,17.6
"2021_9_19_7_1",18.491,17.8
"2021_9_19_7_2",18.766,17.9
"2021_9_19_7_3",18.946,18.1
"2021_9_19_8_0",19.301,18.5
"2021_9_19_8_1",19.723,19.2
"2021_9_19_8_2",21.393,20.5
"2021_9_19_8_3",20.647,19.7
"2021_9_19_9_0",20.204,19.5
"2021_9_19_9_1",21.225,20
"2021_9_19_9_2",21.22,21
"2021_9_19_9_3",22.076,20.9
"2021_9_19_10_0",23.769,21.6
"2021_9_19_10_1",23.83,23.2
"2021_9_19_10_2",23.498,22.4
"2021_9_19_10_3",24.456,23.5
"2021_9_19_11_0",24.327,23.5
"2021_9_19_11_1",22.658,21.7
"2021_9_19_11_2",21.354,20.5
"2021_9_19_11_3",20.551,19.5
"2021_9_19_12_0",19.725,19.2
"2021_9_19_12_1",20.071,19.4
"2021_9_19_12_2",20.567,20.4
"2021_9_19_12_3",21.032,20.2
"2021_9_19_13_0",20.034,19.9
"2021_9_19_13_1",22.203,21.7
"2021_9_19_13_2",23.856,22.8
"2021_9_19_13_3",21.625,20.7
"2021_9_19_14_0",20.551,19.9
"2021_9_19_14_1",20.225,19.5
"2021_9_19_14_2",20.016,19.8
"2021_9_19_14_3",20.375,19.8
"2021_9_19_15_0",20.847,23
"2021_9_19_15_1",22.691,22.2
"2021_9_19_15_2",21.543,21.2
"2021_9_19_15_3",21.021,20.6
"2021_9_19_16_0",20.36,19.6
"2021_9_19_16_1",19.793,19.1
"2021_9_19_16_2",20.609,21.5
"2021_9_19_16_3",22.859,22.3
"2021_9_19_17_0",22.135,21.9
"2021_9_19_17_1",22.136,21.5
"2021_9_19_17_2",21.513,21.3
"2021_9_19_17_3",21.842,21.2
"2021_9_19_18_0",21.572,21
"2021_9_19_18_1",21.038,20.4
"2021_9_19_18_2",20.317,19.3
"2021_9_19_18_3",19.502,18.6
"2021_9_19_19_0",19.078,18.2
"2021_9_19_19_1",18.368,17.3
"2021_9_19_19_2",17.865,17
"2021_9_19_19_3",17.775,16.8
"2021_9_19_20_0",17.477,16.6
"2021_9_19_20_1",17.253,16.3
"2021_9_19_20_2",16.851,15.8
"2021_9_19_20_3",16.5,15.4
"2021_9_19_21_0",16.213,15.2
"2021_9_19_21_1",15.991,15
"2021_9_19_21_2",15.666,14.8
"2021_9_19_21_3",15.591,14.7
"2021_9_19_22_0",15.548,14.5
"2021_9_19_22_1",15.233,14.2
"2021_9_19_22_2",15.175,14
"2021_9_19_22_3",14.957,13.9
"2021_9_19_23_0",14.78,13.7
"2021_9_19_23_1",14.569,13.6
"2021_9_19_23_2",14.303,13.4
"2021_9_19_23_3",14.084,13.2
"2021_9_20_0_0",13.915,12.9
"2021_9_20_0_1",13.864,12.9
"2021_9_20_0_2",13.885,13.1
"2021_9_20_0_3",14.165,13.2
"2021_9_20_1_0",14.282,13.3
"2021_9_20_1_1",14.321,13.2
"2021_9_20_1_2",13.975,13
"2021_9_20_1_3",13.988,12.9
"2021_9_20_2_0",13.865,12.7
"2021_9_20_2_1",13.699,12.6
"2021_9_20_2_2",13.418,12.4
"2021_9_20_2_3",13.529,12.4
"2021_9_20_3_0",13.245,12.3
"2021_9_20_3_1",13.129,12
"2021_9_20_3_2",13.054,11.9
"2021_9_20_3_3",13.156,12.1
"2021_9_20_4_0",13.002,12.1
"2021_9_20_4_1",12.989,12
"2021_9_20_4_2",12.938,11.9
"2021_9_20_4_3",12.823,11.7
"2021_9_20_5_0",12.482,11.5
"2021_9_20_5_1",12.168,11.2
"2021_9_20_5_2",12.344,11.2
"2021_9_20_5_3",11.945,11
"2021_9_20_6_0",11.848,10.8
"2021_9_20_6_1",11.847,10.8
"2021_9_20_6_2",11.865,10.7
"2021_9_20_6_3",12.036,11.1
"2021_9_20_7_0",12.276,11.3
"2021_9_20_7_1",12.419,11.4
"2021_9_20_7_2",12.625,11.5
"2021_9_20_7_3",12.859,11.9
"2021_9_20_8_0",13.467,12.9
"2021_9_20_8_1",14.553,14
"2021_9_20_8_2",15.557,14.8
"2021_9_20_8_3",16.19,15.6
"2021_9_20_9_0",17.629,16.5
"2021_9_20_9_1",19.06,17.6
"2021_9_20_9_2",20.597,18.4
"2021_9_20_9_3",21.628,19.5
"2021_9_20_10_0",21.898,20
"2021_9_20_10_1",22.811,20.9
"2021_9_20_10_2",23.471,21.4
"2021_9_20_10_3",24.039,22.3
"2021_9_20_11_0",24.256,22.6
"2021_9_20_11_1",24.591,23.2
"2021_9_20_11_2",26.132,23.7
"2021_9_20_11_3",25.858,24.1
"2021_9_20_12_0",26.565,24.4
"2021_9_20_12_1",26.76,25.2
"2021_9_20_12_2",27.063,26
"2021_9_20_12_3",27.929,25.9
"2021_9_20_13_0",26.437,24.2
"2021_9_20_13_1",26.576,25.9
"2021_9_20_13_2",26.062,27.4
"2021_9_20_13_3",24.856,27.3
"2021_9_20_14_0",25.956,27
"2021_9_20_14_1",25.886,29
"2021_9_20_14_2",26.558,29.8
"2021_9_20_14_3",27.477,29.1
"2021_9_20_15_0",24.871,28
"2021_9_20_15_1",25.771,28.6
"2021_9_20_15_2",27.097,28.5
"2021_9_20_15_3",25.696,27.1
"2021_9_20_16_0",25.686,26.9
"2021_9_20_16_1",25.606,25.9
"2021_9_20_16_2",25.248,25.4
"2021_9_20_16_3",25.09,24.9
"2021_9_20_17_0",24.815,24.3
"2021_9_20_17_1",24.395,23.8
"2021_9_20_17_2",24.19,23.4
"2021_9_20_17_3",23.901,23
"2021_9_20_18_0",23.22,22.2
"2021_9_20_18_1",22.061,21.5
"2021_9_20_18_2",21.609,20.9
"2021_9_20_18_3",20.993,20
"2021_9_20_19_0",20.024,19.1
"2021_9_20_19_1",19.582,18.5
"2021_9_20_19_2",18.888,17.8
"2021_9_20_19_3",18.241,17.4
"2021_9_20_20_0",18.163,17.5
"2021_9_20_20_1",18.117,17.5
"2021_9_20_20_2",18.329,17.6
"2021_9_20_20_3",18.264,17.5
"2021_9_20_21_0",18.298,17.6
"2021_9_20_21_1",18.344,17.6
"2021_9_20_21_2",18.127,17.3
"2021_9_20_21_3",17.898,17.1
"2021_9_20_22_0",17.794,17.1
"2021_9_20_22_1",17.596,16.8
"2021_9_20_22_2",17.434,16.5
"2021_9_20_22_3",17.167,16.3
"2021_9_20_23_0",16.996,16.1
"2021_9_20_23_1",16.822,15.9
"2021_9_20_23_2",16.636,15.7
"2021_9_20_23_3",16.442,15.6
"2021_9_21_0_0",16.409,15.5
"2021_9_21_0_1",16.248,15.4
"2021_9_21_0_2",16.217,15.4
"2021_9_21_0_3",16.29,15.3
"2021_9_21_1_0",16.278,15.3
"2021_9_21_1_1",16.262,15.2
"2021_9_21_1_2",16.061,15.1
"2021_9_21_1_3",15.786,14.8
"2021_9_21_2_0",15.836,14.8
"2021_9_21_2_1",15.848,15
"2021_9_21_2_2",16.018,14.9
"2021_9_21_2_3",15.599,14.7
"2021_9_21_3_0",15.346,14.3
"2021_9_21_3_1",15.182,14.1
"2021_9_21_3_2",15.121,14.2
"2021_9_21_3_3",15.2,14.3
"2021_9_21_4_0",15.206,14.4
"2021_9_21_4_1",15.257,14.4
"2021_9_21_4_2",15.364,14.5
"2021_9_21_4_3",15.234,14.5
"2021_9_21_5_0",15.202,14.4
"2021_9_21_5_1",15.331,14.5
"2021_9_21_5_2",15.382,14.6
"2021_9_21_5_3",15.518,14.6
"2021_9_21_6_0",15.485,14.4
"2021_9_21_6_1",15.042,14.1
"2021_9_21_6_2",14.879,13.9
"2021_9_21_6_3",14.536,13.5
"2021_9_21_7_0",14.02,13
"2021_9_21_7_1",13.563,12.6
"2021_9_21_7_2",13.47,12.6
"2021_9_21_7_3",13.876,13.1
"2021_9_21_8_0",14.291,13.8
"2021_9_21_8_1",15.687,15
"2021_9_21_8_2",16.856,16.1
"2021_9_21_8_3",17.506,16.6
"2021_9_21_9_0",18.237,17.3
"2021_9_21_9_1",19.304,18.1
"2021_9_21_9_2",21.47,19.6
"2021_9_21_9_3",21.594,19.9
"2021_9_21_10_0",21.99,20.7
"2021_9_21_10_1",22.687,21.2
"2021_9_21_10_2",22.462,21.6
"2021_9_21_10_3",23.034,22.1
"2021_9_21_11_0",23.325,22.2
"2021_9_21_11_1",23.639,23.6
"2021_9_21_11_2",25.747,25.6
"2021_9_21_11_3",25.151,24.7
"2021_9_21_12_0",23.181,23.2
"2021_9_21_12_1",23.481,22.8
"2021_9_21_12_2",22.371,21.6
"2021_9_21_12_3",24.18,24.4
"2021_9_21_13_0",24.848,25.4
"2021_9_21_13_1",24.96,27.2
"2021_9_21_13_2",25.158,27.6
"2021_9_21_13_3",24.561,26.3
"2021_9_21_14_0",24.768,27.8
"2021_9_21_14_1",24.732,28.2
"2021_9_21_14_2",24.995,27.8
"2021_9_21_14_3",25.295,27.4
"2021_9_21_15_0",24.798,27.1
"2021_9_21_15_1",22.519,26.6
"2021_9_21_15_2",26.163,25.5
"2021_9_21_15_3",23.075,25.1
"2021_9_21_16_0",24.764,25.6
"2021_9_21_16_1",24.671,25.2
"2021_9_21_16_2",25.298,25.1
"2021_9_21_16_3",25.316,24.8
"2021_9_21_17_0",24.665,23.6
"2021_9_21_17_1",22.553,22.7
"2021_9_21_17_2",23.982,23.3
"2021_9_21_17_3",23.132,22.8
"2021_9_21_18_0",22.456,21.9
"2021_9_21_18_1",21.627,21
"2021_9_21_18_2",21.036,20.3
"2021_9_21_18_3",20.329,19.5
"2021_9_21_19_0",19.347,18.6
"2021_9_21_19_1",18.556,17.6
"2021_9_21_19_2",17.681,16.6
"2021_9_21_19_3",16.589,15.8
"2021_9_21_20_0",16.083,15.3
"2021_9_21_20_1",15.581,14.9
"2021_9_21_20_2",15.394,14.8
"2021_9_21_20_3",15.346,14.4
"2021_9_21_21_0",14.946,14.2
"2021_9_21_21_1",14.764,14
"2021_9_21_21_2",14.508,13.8
"2021_9_21_21_3",14.285,13.6
"2021_9_21_22_0",14.132,13.4
"2021_9_21_22_1",13.996,13.3
"2021_9_21_22_2",13.915,13.2
"2021_9_21_22_3",13.877,13.2
"2021_9_21_23_0",13.912,13.3
"2021_9_21_23_1",13.969,13.3
"2021_9_21_23_2",14.002,13.2
"2021_9_21_23_3",13.802,13
"2021_9_22_0_0",13.566,12.8
"2021_9_22_0_1",13.461,12.6
"2021_9_22_0_2",13.09,12.4
"2021_9_22_0_3",13.063,12.1
"2021_9_22_1_0",13.005,12.1
"2021_9_22_1_1",12.992,11.9
"2021_9_22_1_2",12.778,11.9
"2021_9_22_1_3",12.574,11.7
"2021_9_22_2_0",12.446,11.6
"2021_9_22_2_1",12.524,11.8
"2021_9_22_2_2",12.885,12.4
"2021_9_22_2_3",13.398,13
"2021_9_22_3_0",13.691,13.3
"2021_9_22_3_1",14.17,13.6
"2021_9_22_3_2",14.394,13.8
"2021_9_22_3_3",14.56,13.9
"2021_9_22_4_0",14.671,14
"2021_9_22_4_1",14.679,13.6
"2021_9_22_4_2",14.408,13.7
"2021_9_22_4_3",14.536,13.7
"2021_9_22_5_0",14.495,13.6
"2021_9_22_5_1",14.42,13.7
"2021_9_22_5_2",14.544,13.9
"2021_9_22_5_3",14.538,14
"2021_9_22_6_0",14.704,13.9
"2021_9_22_6_1",14.661,13.9
"2021_9_22_6_2",14.768,14
"2021_9_22_6_3",14.882,14
"2021_9_22_7_0",14.638,13.8
"2021_9_22_7_1",14.475,13.7
"2021_9_22_7_2",14.442,13.8
"2021_9_22_7_3",14.951,14.2
"2021_9_22_8_0",15.152,14.3
"2021_9_22_8_1",15.431,14.7
"2021_9_22_8_2",15.789,15.1
"2021_9_22_8_3",15.952,15.5
"2021_9_22_9_0",16.588,16
"2021_9_22_9_1",17.296,16.7
"2021_9_22_9_2",17.648,17
"2021_9_22_9_3",18.094,17.6
"2021_9_22_10_0",18.433,17.8
"2021_9_22_10_1",19.769,18.5
"2021_9_22_9_1",17.296,16.7
"2021_9_22_10_2",19.674,19
"2021_9_22_10_3",19.65,19.1
"2021_9_22_11_0",20.977,19.4
"2021_9_22_11_1",21.041,20.7
"2021_9_22_11_2",22.724,21.2
"2021_9_22_11_3",22.529,21.9
"2021_9_22_12_0",23.394,22.8
"2021_9_22_12_1",24.845,24.6
"2021_9_22_12_2",24.186,23.6
"2021_9_22_12_3",25,23.5
"2021_9_22_13_0",27.113,24.5
"2021_9_22_13_1",27.989,28.2
"2021_9_22_13_2",23.884,26.9
"2021_9_22_13_3",25.986,24.4
"2021_9_22_14_0",26.657,28
"2021_9_22_14_1",28.077,29.6
"2021_9_22_14_2",26.038,28.2
"2021_9_22_14_3",24.646,25.5
"2021_9_22_15_0",22.649,23
"2021_9_22_15_1",23.881,23.7
"2021_9_22_15_2",24.048,24.9
"2021_9_22_15_3",23.611,23.9
"2021_9_22_16_0",23.793,23.4
"2021_9_22_16_1",22.982,22.9
"2021_9_22_16_2",23.881,23.6
"2021_9_22_16_3",23.169,23.1
"2021_9_22_17_0",21.948,22.3
"2021_9_22_17_1",21.904,21.4
"2021_9_22_17_2",22.102,21.6
"2021_9_22_17_3",21.595,21.4
"2021_9_22_18_0",21.039,20.8
"2021_9_22_18_1",19.878,19.9
"2021_9_22_18_2",19.118,18.9
"2021_9_22_18_3",18.553,18.2
"2021_9_22_19_0",17.813,17.5
"2021_9_22_19_1",17.04,16.6
"2021_9_22_19_2",16.443,16
"2021_9_22_19_3",15.991,15.6
"2021_9_22_20_0",15.754,15.2
"2021_9_22_20_1",15.411,14.8
"2021_9_22_20_2",15.321,14.6
"2021_9_22_20_3",15.339,14.6
"2021_9_22_21_0",15.54,14.7
"2021_9_22_21_1",15.472,14.6
"2021_9_22_21_2",15.412,14.6
"2021_9_22_21_3",15.087,14.4
"2021_9_22_22_0",15.006,14.2
"2021_9_22_22_1",14.746,14
"2021_9_22_22_2",14.442,13.7
"2021_9_22_22_3",14.409,13.7
"2021_9_22_23_0",13.987,13.4
"2021_9_22_23_1",13.727,13
"2021_9_22_23_2",13.622,13
"2021_9_22_23_3",13.512,12.8
"2021_9_23_0_0",13.201,12.5
"2021_9_23_0_1",13.019,12.4
"2021_9_23_0_2",12.954,12.4
"2021_9_23_0_3",12.933,12.3
"2021_9_23_1_0",12.921,12.1
"2021_9_23_1_1",12.9,12
"2021_9_23_1_2",12.705,11.9
"2021_9_23_1_3",12.6,11.9
"2021_9_23_2_0",12.579,11.7
"2021_9_23_2_1",12.414,11.5
"2021_9_23_2_2",12.325,11.3
"2021_9_23_2_3",12.121,11.3
"2021_9_23_3_0",11.886,11.2
"2021_9_23_3_1",11.871,11.1
"2021_9_23_3_2",11.721,10.8
"2021_9_23_3_3",11.57,10.8
"2021_9_23_4_0",11.42,10.7
"2021_9_23_4_1",11.455,10.6
"2021_9_23_4_2",11.272,10.4
"2021_9_23_4_3",11.406,10.4
"2021_9_23_5_0",11.157,10.3
"2021_9_23_5_1",10.983,10.1
"2021_9_23_5_2",10.823,10
"2021_9_23_5_3",10.814,10.1
"2021_9_23_6_0",10.66,9.9
"2021_9_23_6_1",10.698,9.8
"2021_9_23_6_2",10.614,9.8
"2021_9_23_6_3",10.449,9.6
"2021_9_23_7_0",10.643,9.6
"2021_9_23_7_1",10.782,9.7
"2021_9_23_7_2",11.033,10
"2021_9_23_7_3",11.981,10.8
"2021_9_23_8_0",13.218,11.7
"2021_9_23_8_1",14.641,12.9
"2021_9_23_8_2",16.044,14.2
"2021_9_23_8_3",17.568,15.6
"2021_9_23_9_0",19.091,16.8
"2021_9_23_9_1",21.409,17.8
"2021_9_23_9_2",23.274,18.8
"2021_9_23_9_3",23.003,19.6
"2021_9_23_10_0",23.77,20.6
"2021_9_23_10_1",23.686,21.2
"2021_9_23_10_2",24.502,21.8
"2021_9_23_10_3",25.854,22.4
"2021_9_23_11_0",26.042,23.3
"2021_9_23_11_1",23.997,23.5
"2021_9_23_11_2",27.098,22.7
"2021_9_23_11_3",26.62,23.1
"2021_9_23_12_0",29.09,25.4
"2021_9_23_12_1",27.647,26.5
"2021_9_23_12_2",24.807,24.6
"2021_9_23_12_3",23.46,23
"2021_9_23_13_0",25.216,23.8
"2021_9_23_13_1",23.274,23.2
"2021_9_23_13_2",26.272,23.9
"2021_9_23_13_3",26.899,26.8
"2021_9_23_14_0",24.891,26.8
"2021_9_23_14_1",24.463,23.7
"2021_9_23_14_2",27.694,28.3
"2021_9_23_14_3",26.14,29.1
"2021_9_23_15_0",25.889,28.5
"2021_9_23_15_1",27.685,28.9
"2021_9_23_15_2",26.42,27.8
"2021_9_23_15_3",27.522,27.4
"2021_9_23_16_0",26.691,27.2
"2021_9_23_16_1",25.671,25.8
"2021_9_23_16_2",24.445,23.8
"2021_9_23_16_3",24.67,23.9
"2021_9_23_17_0",25.128,24.4
"2021_9_23_17_1",24.582,24.1
"2021_9_23_17_2",23.767,23.5
"2021_9_23_17_3",22.549,22.4
"2021_9_23_18_0",22.031,21.7
"2021_9_23_18_1",21.084,20.9
"2021_9_23_18_2",19.987,19.7
"2021_9_23_18_3",19.129,18.8
"2021_9_23_19_0",18.06,17.8
"2021_9_23_19_1",17.321,16.9
"2021_9_23_19_2",16.749,16.2
"2021_9_23_19_3",16.101,15.6
"2021_9_23_20_0",15.628,15.1
"2021_9_23_20_1",15.288,14.7
"2021_9_23_20_2",14.94,14.4
"2021_9_23_20_3",14.695,14.1
"2021_9_23_21_0",14.406,13.8
"2021_9_23_21_1",14.349,13.6
"2021_9_23_21_2",14.083,13.4
"2021_9_23_21_3",14.114,13.2
"2021_9_23_22_0",13.921,13
"2021_9_23_22_1",13.55,12.7
"2021_9_23_22_2",13.655,12.8
"2021_9_23_22_3",13.433,12.6
"2021_9_23_23_0",13.428,12.6
"2021_9_23_23_1",13.29,12.5
"2021_9_23_23_2",13.1,12.3
"2021_9_23_23_3",12.948,12.1
"2021_9_24_0_0",12.698,11.9
"2021_9_24_0_1",12.583,11.7
"2021_9_24_0_2",12.246,11.4
"2021_9_24_0_3",12.098,11.2
"2021_9_24_1_0",12.139,11.2
"2021_9_24_1_1",11.931,11
"2021_9_24_1_2",11.854,10.8
"2021_9_24_1_3",11.633,10.8
"2021_9_24_2_0",11.519,10.7
"2021_9_24_2_1",11.529,10.6
"2021_9_24_2_2",11.314,10.4
"2021_9_24_2_3",11.21,10.3
"2021_9_24_3_0",11.122,10.2
"2021_9_24_3_1",10.995,10.1
"2021_9_24_3_2",10.899,10
"2021_9_24_3_3",10.805,9.8
"2021_9_24_4_0",10.84,9.8
"2021_9_24_4_1",10.667,9.8
"2021_9_24_4_2",10.504,9.6
"2021_9_24_4_3",10.516,9.5
"2021_9_24_5_0",10.441,9.6
"2021_9_24_5_1",10.563,9.4
"2021_9_24_5_2",10.404,9.3
"2021_9_24_5_3",10.21,9.2
"2021_9_24_6_0",10.222,9.3
"2021_9_24_6_1",10.101,9.2
"2021_9_24_6_2",9.851,9.1
"2021_9_24_6_3",9.92,9
"2021_9_24_7_0",9.934,8.9
"2021_9_24_7_1",9.866,8.9
"2021_9_24_7_2",10.168,9.1
"2021_9_24_7_3",10.884,9.6
"2021_9_24_8_0",11.893,10.5
"2021_9_24_8_1",13.239,11.6
"2021_9_24_8_2",14.589,12.9
"2021_9_24_8_3",16.137,14.1
"2021_9_24_9_0",17.424,15.2
"2021_9_24_9_1",19.031,16.1
"2021_9_24_9_2",21.047,17
"2021_9_24_9_3",21.276,18.2
"2021_9_24_10_0",22.318,19.2
"2021_9_24_10_1",23.246,20.1
"2021_9_24_10_2",24.032,20.9
"2021_9_24_10_3",23.854,21.2
"2021_9_24_11_0",25.89,22.1
"2021_9_24_11_1",26.397,23.1
"2021_9_24_11_2",26.456,23.9
"2021_9_24_11_3",27.198,24.6
"2021_9_24_12_0",27.149,24.9
"2021_9_24_12_1",26.593,24.9
"2021_9_24_12_2",25.806,25.8
"2021_9_24_12_3",27.035,25.5
"2021_9_24_13_0",26.483,26.1
"2021_9_24_13_1",25.943,27.2
"2021_9_24_13_2",26.885,27.4
"2021_9_24_13_3",26.877,27.6
"2021_9_24_14_0",27.53,28.9
"2021_9_24_14_1",27.017,29.3
"2021_9_24_14_2",27.835,28.9
"2021_9_24_14_3",26.61,29.1
"2021_9_24_15_0",26.514,29.5
"2021_9_24_15_1",26.807,28.9
"2021_9_24_15_2",26.524,27.9
"2021_9_24_15_3",26.747,27.1
"2021_9_24_16_0",26.709,27.4
"2021_9_24_16_1",26.847,26.6
"2021_9_24_16_2",26.452,26.3
"2021_9_24_16_3",25.84,25.5
"2021_9_24_17_0",25.413,25.2
"2021_9_24_17_1",25.121,24.7
"2021_9_24_17_2",24.421,24.3
"2021_9_24_17_3",23.918,23.7
"2021_9_24_18_0",23.148,23.2
"2021_9_24_18_1",22.399,22.3
"2021_9_24_18_2",21.454,21.3
"2021_9_24_18_3",20.448,20.1
"2021_9_24_19_0",19.475,19.1
"2021_9_24_19_1",18.778,18.3
"2021_9_24_19_2",19.523,18.3
"2021_9_24_19_3",19.17,18.4
"2021_9_24_20_0",18.717,18.2
"2021_9_24_20_1",17.738,17.4
"2021_9_24_20_2",17.253,16.7
"2021_9_24_20_3",17.03,16.4
"2021_9_24_21_0",16.509,15.8
"2021_9_24_21_1",16.259,15.5
"2021_9_24_21_2",17.021,15.7
"2021_9_24_21_3",16.546,15.8
"2021_9_24_22_0",16.579,15.7
"2021_9_24_22_1",16.588,15.6
